frame_approx,video_sec,game_clock_sec,period,score_home,score_away,score_margin,shot_clock_est
18720,312,312,1,16,12,4,24.0
18780,313,313,1,16,12,4,23.0
18840,314,314,1,16,12,4,22.0
18900,315,315,1,16,12,4,21.0
18960,316,316,1,16,12,4,20.0
19020,317,317,1,16,12,4,19.0
19080,318,318,1,16,12,4,18.0
19140,319,319,1,16,12,4,17.0
19200,320,320,1,16,12,4,16.0
19260,321,321,1,16,12,4,15.0
19320,322,322,1,16,12,4,14.0
19380,323,323,1,16,12,4,13.0
19440,324,324,1,16,12,4,12.0
19500,325,325,1,16,12,4,11.0
19560,326,326,1,16,12,4,10.0
19620,327,327,1,16,12,4,9.0
19680,328,328,1,16,14,2,24.0
19740,329,329,1,16,14,2,23.0
19800,330,330,1,16,14,2,22.0
19860,331,331,1,16,14,2,21.0
19920,332,332,1,16,14,2,20.0
19980,333,333,1,16,14,2,19.0
20040,334,334,1,16,14,2,18.0
20100,335,335,1,16,14,2,17.0
20160,336,336,1,16,14,2,16.0
20220,337,337,1,16,14,2,15.0
20280,338,338,1,16,14,2,14.0
20340,339,339,1,16,14,2,13.0
20400,340,340,1,16,14,2,12.0
20460,341,341,1,16,14,2,11.0
20520,342,342,1,16,14,2,14.0
20580,343,343,1,16,14,2,13.0
20640,344,344,1,16,14,2,12.0
20700,345,345,1,16,14,2,11.0
20760,346,346,1,16,14,2,10.0
20820,347,347,1,16,14,2,9.0
20880,348,348,1,16,14,2,8.0
20940,349,349,1,16,14,2,7.0
21000,350,350,1,16,14,2,6.0
21060,351,351,1,16,14,2,5.0
21120,352,352,1,16,14,2,4.0
21180,353,353,1,16,14,2,3.0
21240,354,354,1,16,14,2,2.0
21300,355,355,1,16,14,2,1.0
21360,356,356,1,16,14,2,0.0
21420,357,357,1,16,14,2,0.0
21480,358,358,1,16,14,2,0.0
21540,359,359,1,16,14,2,0.0
21600,360,360,1,16,14,2,0.0
21660,361,361,1,16,14,2,14.0
21720,362,362,1,16,14,2,13.0
21780,363,363,1,16,14,2,12.0
21840,364,364,1,16,14,2,11.0
21900,365,365,1,16,14,2,10.0
21960,366,366,1,16,14,2,9.0
22020,367,367,1,16,14,2,8.0
22080,368,368,1,16,14,2,7.0
22140,369,369,1,16,14,2,6.0
22200,370,370,1,16,14,2,5.0
22260,371,371,1,16,14,2,4.0
22320,372,372,1,16,14,2,3.0
22380,373,373,1,16,14,2,2.0
22440,374,374,1,18,14,4,24.0
22500,375,375,1,18,14,4,23.0
22560,376,376,1,18,14,4,22.0
22620,377,377,1,18,14,4,21.0
22680,378,378,1,18,14,4,20.0
22740,379,379,1,18,14,4,19.0
22800,380,380,1,18,14,4,18.0
22860,381,381,1,18,14,4,17.0
22920,382,382,1,18,14,4,16.0
22980,383,383,1,18,14,4,15.0
23040,384,384,1,18,14,4,14.0
23100,385,385,1,18,14,4,13.0
23160,386,386,1,18,14,4,12.0
23220,387,387,1,18,14,4,11.0
23280,388,388,1,18,14,4,10.0
23340,389,389,1,18,14,4,14.0
23400,390,390,1,18,14,4,13.0
23460,391,391,1,18,17,1,24.0
23520,392,392,1,18,17,1,23.0
23580,393,393,1,18,17,1,22.0
23640,394,394,1,18,17,1,21.0
23700,395,395,1,18,17,1,20.0
23760,396,396,1,18,17,1,19.0
23820,397,397,1,18,17,1,18.0
23880,398,398,1,18,17,1,17.0
23940,399,399,1,18,17,1,16.0
24000,400,400,1,18,17,1,15.0
24060,401,401,1,18,17,1,14.0
24120,402,402,1,18,17,1,13.0
24180,403,403,1,18,17,1,12.0
24240,404,404,1,18,17,1,11.0
24300,405,405,1,18,17,1,10.0
24360,406,406,1,18,17,1,9.0
24420,407,407,1,18,17,1,8.0
24480,408,408,1,18,17,1,7.0
24540,409,409,1,18,17,1,14.0
24600,410,410,1,18,17,1,13.0
24660,411,411,1,18,17,1,12.0
24720,412,412,1,18,17,1,11.0
24780,413,413,1,18,17,1,10.0
24840,414,414,1,18,17,1,9.0
24900,415,415,1,18,17,1,8.0
24960,416,416,1,18,17,1,7.0
25020,417,417,1,18,17,1,6.0
25080,418,418,1,18,17,1,5.0
25140,419,419,1,18,17,1,4.0
25200,420,420,1,18,17,1,14.0
25260,421,421,1,18,17,1,13.0
25320,422,422,1,18,17,1,12.0
25380,423,423,1,18,17,1,11.0
25440,424,424,1,18,17,1,10.0
25500,425,425,1,18,17,1,9.0
25560,426,426,1,18,17,1,8.0
25620,427,427,1,18,17,1,7.0
25680,428,428,1,18,17,1,6.0
25740,429,429,1,18,17,1,5.0
25800,430,430,1,18,17,1,4.0
25860,431,431,1,18,17,1,3.0
25920,432,432,1,18,17,1,2.0
25980,433,433,1,18,17,1,1.0
26040,434,434,1,18,17,1,0.0
26100,435,435,1,18,17,1,0.0
26160,436,436,1,18,17,1,0.0
26220,437,437,1,20,17,3,24.0
26280,438,438,1,20,17,3,23.0
26340,439,439,1,20,17,3,22.0
26400,440,440,1,20,17,3,21.0
26460,441,441,1,20,17,3,20.0
26520,442,442,1,20,17,3,19.0
26580,443,443,1,20,17,3,18.0
26640,444,444,1,20,17,3,17.0
26700,445,445,1,20,17,3,16.0
26760,446,446,1,20,17,3,15.0
26820,447,447,1,20,17,3,14.0
26880,448,448,1,20,17,3,13.0
26940,449,449,1,20,17,3,12.0
27000,450,450,1,20,17,3,11.0
27060,451,451,1,20,17,3,10.0
27120,452,452,1,20,17,3,9.0
27180,453,453,1,20,17,3,14.0
27240,454,454,1,20,17,3,13.0
27300,455,455,1,20,17,3,12.0
27360,456,456,1,20,17,3,11.0
27420,457,457,1,20,17,3,10.0
27480,458,458,1,20,17,3,9.0
27540,459,459,1,20,17,3,8.0
27600,460,460,1,20,17,3,7.0
27660,461,461,1,20,17,3,6.0
27720,462,462,1,20,17,3,5.0
27780,463,463,1,20,17,3,4.0
27840,464,464,1,20,17,3,3.0
27900,465,465,1,20,17,3,2.0
27960,466,466,1,20,17,3,1.0
28020,467,467,1,20,17,3,0.0
28080,468,468,1,20,17,3,0.0
28140,469,469,1,20,17,3,0.0
28200,470,470,1,20,17,3,0.0
28260,471,471,1,20,17,3,0.0
28320,472,472,1,20,17,3,0.0
28380,473,473,1,20,17,3,0.0
28440,474,474,1,20,17,3,0.0
28500,475,475,1,20,17,3,0.0
28560,476,476,1,20,17,3,0.0
28620,477,477,1,20,17,3,0.0
28680,478,478,1,20,17,3,0.0
28740,479,479,1,20,17,3,14.0
28800,480,480,1,20,17,3,13.0
28860,481,481,1,20,17,3,12.0
28920,482,482,1,20,17,3,11.0
28980,483,483,1,20,17,3,10.0
29040,484,484,1,20,17,3,9.0
29100,485,485,1,20,17,3,8.0
29160,486,486,1,20,17,3,7.0
29220,487,487,1,20,17,3,6.0
29280,488,488,1,20,17,3,5.0
29340,489,489,1,20,17,3,4.0
29400,490,490,1,20,17,3,3.0
29460,491,491,1,20,17,3,24.0
29520,492,492,1,20,17,3,23.0
29580,493,493,1,20,17,3,22.0
29640,494,494,1,20,17,3,21.0
29700,495,495,1,20,17,3,20.0
29760,496,496,1,20,17,3,19.0
29820,497,497,1,20,17,3,18.0
29880,498,498,1,20,17,3,17.0
29940,499,499,1,20,17,3,16.0
30000,500,500,1,20,17,3,15.0
30060,501,501,1,20,17,3,14.0
30120,502,502,1,20,17,3,13.0
30180,503,503,1,20,17,3,12.0
30240,504,504,1,22,17,5,24.0
30300,505,505,1,22,17,5,23.0
30360,506,506,1,22,17,5,22.0
30420,507,507,1,22,17,5,21.0
30480,508,508,1,22,17,5,20.0
30540,509,509,1,22,17,5,19.0
30600,510,510,1,22,17,5,18.0
30660,511,511,1,22,17,5,17.0
30720,512,512,1,22,17,5,16.0
30780,513,513,1,22,17,5,15.0
30840,514,514,1,22,17,5,14.0
30900,515,515,1,22,17,5,13.0
30960,516,516,1,22,17,5,12.0
31020,517,517,1,22,17,5,11.0
31080,518,518,1,22,17,5,10.0
31140,519,519,1,22,17,5,9.0
31200,520,520,1,22,17,5,8.0
31260,521,521,1,22,17,5,7.0
31320,522,522,1,22,17,5,24.0
31380,523,523,1,22,17,5,23.0
31440,524,524,1,22,17,5,22.0
31500,525,525,1,22,17,5,21.0
31560,526,526,1,22,17,5,20.0
31620,527,527,1,22,17,5,19.0
31680,528,528,1,22,17,5,18.0
31740,529,529,1,22,17,5,17.0
31800,530,530,1,22,17,5,16.0
31860,531,531,1,22,17,5,15.0
31920,532,532,1,22,17,5,14.0
31980,533,533,1,22,17,5,13.0
32040,534,534,1,22,17,5,12.0
32100,535,535,1,22,17,5,11.0
32160,536,536,1,22,17,5,10.0
32220,537,537,1,22,17,5,9.0
32280,538,538,1,22,17,5,8.0
32340,539,539,1,22,17,5,7.0
32400,540,540,1,22,17,5,6.0
32460,541,541,1,22,17,5,5.0
32520,542,542,1,22,17,5,4.0
32580,543,543,1,22,17,5,3.0
32640,544,544,1,24,17,7,24.0
32700,545,545,1,24,17,7,23.0
32760,546,546,1,24,17,7,22.0
32820,547,547,1,24,17,7,21.0
32880,548,548,1,24,17,7,20.0
32940,549,549,1,24,17,7,19.0
33000,550,550,1,24,17,7,18.0
33060,551,551,1,24,17,7,17.0
33120,552,552,1,24,17,7,16.0
33180,553,553,1,24,17,7,15.0
33240,554,554,1,24,17,7,14.0
33300,555,555,1,24,17,7,13.0
33360,556,556,1,24,17,7,12.0
33420,557,557,1,24,17,7,11.0
33480,558,558,1,24,17,7,10.0
33540,559,559,1,24,17,7,9.0
33600,560,560,1,24,17,7,8.0
33660,561,561,1,24,17,7,7.0
33720,562,562,1,24,17,7,6.0
33780,563,563,1,24,17,7,5.0
33840,564,564,1,24,17,7,4.0
33900,565,565,1,24,17,7,3.0
33960,566,566,1,24,17,7,2.0
34020,567,567,1,24,17,7,1.0
34080,568,568,1,24,17,7,14.0
34140,569,569,1,24,17,7,13.0
34200,570,570,1,24,17,7,12.0
34260,571,571,1,24,17,7,11.0
34320,572,572,1,24,17,7,10.0
34380,573,573,1,24,17,7,9.0
34440,574,574,1,24,17,7,8.0
34500,575,575,1,24,17,7,7.0
34560,576,576,1,24,17,7,6.0
34620,577,577,1,24,17,7,5.0
34680,578,578,1,24,17,7,24.0
34740,579,579,1,24,17,7,23.0
34800,580,580,1,24,17,7,22.0
34860,581,581,1,24,17,7,21.0
34920,582,582,1,24,17,7,20.0
34980,583,583,1,24,17,7,19.0
35040,584,584,1,24,17,7,18.0
35100,585,585,1,24,17,7,17.0
35160,586,586,1,24,17,7,16.0
35220,587,587,1,24,17,7,14.0
35280,588,588,1,24,17,7,13.0
35340,589,589,1,24,20,4,24.0
35400,590,590,1,24,20,4,23.0
35460,591,591,1,24,20,4,22.0
35520,592,592,1,24,20,4,21.0
35580,593,593,1,24,20,4,20.0
35640,594,594,1,24,20,4,19.0
35700,595,595,1,24,20,4,18.0
35760,596,596,1,24,20,4,17.0
35820,597,597,1,24,20,4,16.0
35880,598,598,1,24,20,4,15.0
35940,599,599,1,24,20,4,14.0
36000,600,600,1,24,20,4,13.0
36060,601,601,1,24,20,4,12.0
36120,602,602,1,24,20,4,11.0
36180,603,603,1,24,20,4,10.0
36240,604,604,1,24,20,4,9.0
36300,605,605,1,24,20,4,8.0
36360,606,606,1,24,20,4,7.0
36420,607,607,1,24,20,4,6.0
36480,608,608,1,24,20,4,5.0
36540,609,609,1,24,20,4,4.0
36600,610,610,1,24,20,4,3.0
36660,611,611,1,24,20,4,2.0
36720,612,612,1,24,20,4,1.0
36780,613,613,1,24,20,4,0.0
36840,614,614,1,24,20,4,0.0
36900,615,615,1,24,20,4,14.0
36960,616,616,1,24,20,4,13.0
37020,617,617,1,24,20,4,24.0
37080,618,618,1,24,20,4,23.0
37140,619,619,1,24,20,4,22.0
37200,620,620,1,24,20,4,21.0
37260,621,621,1,24,20,4,20.0
37320,622,622,1,24,20,4,19.0
37380,623,623,1,24,20,4,18.0
37440,624,624,1,24,20,4,17.0
37500,625,625,1,24,20,4,24.0
37560,626,626,1,24,20,4,23.0
37620,627,627,1,24,20,4,22.0
37680,628,628,1,24,20,4,21.0
37740,629,629,1,24,20,4,20.0
37800,630,630,1,24,20,4,19.0
37860,631,631,1,24,20,4,18.0
37920,632,632,1,24,20,4,17.0
37980,633,633,1,27,20,7,24.0
38040,634,634,1,27,20,7,23.0
38100,635,635,1,27,20,7,22.0
38160,636,636,1,27,20,7,21.0
38220,637,637,1,27,20,7,20.0
38280,638,638,1,27,20,7,19.0
38340,639,639,1,27,20,7,18.0
38400,640,640,1,27,20,7,17.0
38460,641,641,1,27,20,7,16.0
38520,642,642,1,27,20,7,15.0
38580,643,643,1,27,20,7,14.0
38640,644,644,1,27,20,7,13.0
38700,645,645,1,27,20,7,12.0
38760,646,646,1,27,20,7,11.0
38820,647,647,1,27,20,7,10.0
38880,648,648,1,27,20,7,9.0
38940,649,649,1,27,20,7,8.0
39000,650,650,1,27,22,5,24.0
39060,651,651,1,27,22,5,23.0
39120,652,652,1,27,22,5,22.0
39180,653,653,1,27,22,5,21.0
39240,654,654,1,27,22,5,20.0
39300,655,655,1,27,22,5,19.0
39360,656,656,1,27,22,5,18.0
39420,657,657,1,27,22,5,17.0
39480,658,658,1,27,22,5,16.0
39540,659,659,1,27,22,5,15.0
39600,660,660,1,27,22,5,14.0
39660,661,661,1,27,22,5,13.0
39720,662,662,1,27,22,5,12.0
39780,663,663,1,27,22,5,11.0
39840,664,664,1,27,22,5,10.0
39900,665,665,1,27,22,5,9.0
39960,666,666,1,27,22,5,8.0
40020,667,667,1,27,22,5,7.0
40080,668,668,1,27,22,5,6.0
40140,669,669,1,27,22,5,5.0
40200,670,670,1,29,22,7,24.0
40260,671,671,1,29,22,7,23.0
40320,672,672,1,29,22,7,22.0
40380,673,673,1,29,22,7,21.0
40440,674,674,1,29,22,7,20.0
40500,675,675,1,29,22,7,19.0
40560,676,676,1,29,22,7,18.0
40620,677,677,1,29,22,7,17.0
40680,678,678,1,29,22,7,16.0
40740,679,679,1,29,22,7,15.0
40800,680,680,1,29,22,7,14.0
40860,681,681,1,29,22,7,13.0
40920,682,682,1,29,22,7,14.0
40980,683,683,1,29,22,7,13.0
41040,684,684,1,29,22,7,12.0
41100,685,685,1,29,22,7,11.0
41160,686,686,1,29,22,7,10.0
41220,687,687,1,29,22,7,9.0
41280,688,688,1,29,22,7,8.0
41340,689,689,1,29,22,7,7.0
41400,690,690,1,29,22,7,6.0
41460,691,691,1,29,22,7,5.0
41520,692,692,1,29,22,7,4.0
41580,693,693,1,29,22,7,3.0
41640,694,694,1,29,22,7,2.0
41700,695,695,1,29,22,7,1.0
41760,696,696,1,29,22,7,0.0
41820,697,697,1,29,22,7,0.0
41880,698,698,1,29,22,7,0.0
41940,699,699,1,32,22,10,24.0
42000,700,700,1,32,22,10,23.0
42060,701,701,1,32,22,10,22.0
42120,702,702,1,32,22,10,21.0
42180,703,703,1,32,22,10,20.0
42240,704,704,1,32,22,10,19.0
42300,705,705,1,32,22,10,18.0
42360,706,706,1,32,22,10,17.0
42420,707,707,1,32,22,10,16.0
42480,708,708,1,32,22,10,15.0
42540,709,709,1,32,22,10,14.0
42600,710,710,1,32,22,10,13.0
42660,711,711,1,32,22,10,12.0
42720,712,712,1,32,22,10,11.0
42780,713,713,1,32,22,10,10.0
42840,714,714,1,32,22,10,9.0
42900,715,715,1,32,22,10,24.0
42960,716,716,1,32,22,10,23.0
43020,717,717,1,32,22,10,22.0
43080,718,718,1,32,22,10,21.0
43140,719,719,1,32,22,10,14.0
43200,720,720,2,32,22,10,24.0
43260,721,721,2,32,22,10,23.0
