row_id,proposal_id,landmark_name,crop_path
wnba_01_04,wnba_01_04_p08,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_04/wnba_01_04_p08.jpg
wnba_01_04,wnba_01_04_p09,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_04/wnba_01_04_p09.jpg
wnba_01_04,wnba_01_04_p10,CORNER_FAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_04/wnba_01_04_p10.jpg
wnba_01_04,wnba_01_04_p11,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_04/wnba_01_04_p11.jpg
wnba_01_04,wnba_01_04_p12,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_04/wnba_01_04_p12.jpg
wnba_01_05,wnba_01_05_p01,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_05/wnba_01_05_p01.jpg
wnba_01_05,wnba_01_05_p02,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_05/wnba_01_05_p02.jpg
wnba_01_05,wnba_01_05_p03,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_05/wnba_01_05_p03.jpg
wnba_01_05,wnba_01_05_p04,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_05/wnba_01_05_p04.jpg
wnba_01_05,wnba_01_05_p05,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_05/wnba_01_05_p05.jpg
wnba_01_05,wnba_01_05_p06,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_05/wnba_01_05_p06.jpg
wnba_01_05,wnba_01_05_p07,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_05/wnba_01_05_p07.jpg
wnba_01_05,wnba_01_05_p08,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_05/wnba_01_05_p08.jpg
wnba_01_05,wnba_01_05_p09,CORNER_FAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_05/wnba_01_05_p09.jpg
wnba_01_05,wnba_01_05_p10,CORNER_FAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_05/wnba_01_05_p10.jpg
wnba_01_05,wnba_01_05_p11,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_05/wnba_01_05_p11.jpg
wnba_01_05,wnba_01_05_p12,CORNER_FAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_05/wnba_01_05_p12.jpg
wnba_01_07,wnba_01_07_p01,CENTER_SIDELINE_NEAR,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_07/wnba_01_07_p01.jpg
wnba_01_07,wnba_01_07_p02,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_07/wnba_01_07_p02.jpg
wnba_01_07,wnba_01_07_p03,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_07/wnba_01_07_p03.jpg
wnba_01_07,wnba_01_07_p04,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_07/wnba_01_07_p04.jpg
wnba_01_07,wnba_01_07_p05,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_07/wnba_01_07_p05.jpg
wnba_01_07,wnba_01_07_p06,CORNER_FAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_07/wnba_01_07_p06.jpg
wnba_01_07,wnba_01_07_p07,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_07/wnba_01_07_p07.jpg
wnba_01_07,wnba_01_07_p08,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_07/wnba_01_07_p08.jpg
wnba_01_07,wnba_01_07_p09,CENTER_SIDELINE_FAR,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_07/wnba_01_07_p09.jpg
wnba_01_07,wnba_01_07_p10,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_07/wnba_01_07_p10.jpg
wnba_01_07,wnba_01_07_p11,CORNER_FAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_07/wnba_01_07_p11.jpg
wnba_01_07,wnba_01_07_p12,CORNER_FAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_07/wnba_01_07_p12.jpg
wnba_01_09,wnba_01_09_p01,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_09/wnba_01_09_p01.jpg
wnba_01_09,wnba_01_09_p02,CORNER_FAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_09/wnba_01_09_p02.jpg
wnba_01_09,wnba_01_09_p03,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_09/wnba_01_09_p03.jpg
wnba_01_09,wnba_01_09_p04,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_09/wnba_01_09_p04.jpg
wnba_01_09,wnba_01_09_p05,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_09/wnba_01_09_p05.jpg
wnba_01_09,wnba_01_09_p06,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_09/wnba_01_09_p06.jpg
wnba_01_09,wnba_01_09_p07,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_09/wnba_01_09_p07.jpg
wnba_01_09,wnba_01_09_p08,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_09/wnba_01_09_p08.jpg
wnba_01_09,wnba_01_09_p09,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_09/wnba_01_09_p09.jpg
wnba_01_09,wnba_01_09_p10,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_09/wnba_01_09_p10.jpg
wnba_01_09,wnba_01_09_p11,CORNER_FAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_09/wnba_01_09_p11.jpg
wnba_01_09,wnba_01_09_p12,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_09/wnba_01_09_p12.jpg
wnba_01_13,wnba_01_13_p01,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_13/wnba_01_13_p01.jpg
wnba_01_13,wnba_01_13_p02,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_13/wnba_01_13_p02.jpg
wnba_01_13,wnba_01_13_p03,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_13/wnba_01_13_p03.jpg
wnba_01_13,wnba_01_13_p04,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_13/wnba_01_13_p04.jpg
wnba_01_13,wnba_01_13_p05,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_13/wnba_01_13_p05.jpg
wnba_01_13,wnba_01_13_p06,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_13/wnba_01_13_p06.jpg
wnba_01_13,wnba_01_13_p07,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_13/wnba_01_13_p07.jpg
wnba_01_13,wnba_01_13_p08,CORNER_FAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_13/wnba_01_13_p08.jpg
wnba_01_13,wnba_01_13_p09,CORNER_FAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_13/wnba_01_13_p09.jpg
wnba_01_13,wnba_01_13_p10,CORNER_FAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_13/wnba_01_13_p10.jpg
wnba_01_13,wnba_01_13_p11,CENTER_SIDELINE_FAR,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_13/wnba_01_13_p11.jpg
wnba_01_13,wnba_01_13_p12,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_13/wnba_01_13_p12.jpg
wnba_01_14,wnba_01_14_p01,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_14/wnba_01_14_p01.jpg
wnba_01_14,wnba_01_14_p02,CORNER_FAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_14/wnba_01_14_p02.jpg
wnba_01_14,wnba_01_14_p03,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_14/wnba_01_14_p03.jpg
wnba_01_14,wnba_01_14_p04,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_14/wnba_01_14_p04.jpg
wnba_01_14,wnba_01_14_p05,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_14/wnba_01_14_p05.jpg
wnba_01_14,wnba_01_14_p06,KEY_TOP,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_14/wnba_01_14_p06.jpg
wnba_01_14,wnba_01_14_p07,CORNER_FAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_14/wnba_01_14_p07.jpg
wnba_01_14,wnba_01_14_p08,CORNER_FAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_14/wnba_01_14_p08.jpg
wnba_01_14,wnba_01_14_p09,CORNER_FAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_14/wnba_01_14_p09.jpg
wnba_01_14,wnba_01_14_p10,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_14/wnba_01_14_p10.jpg
wnba_01_14,wnba_01_14_p11,KEY_TOP,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_14/wnba_01_14_p11.jpg
wnba_01_14,wnba_01_14_p12,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_14/wnba_01_14_p12.jpg
wnba_01_17,wnba_01_17_p01,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_17/wnba_01_17_p01.jpg
wnba_01_17,wnba_01_17_p02,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_17/wnba_01_17_p02.jpg
wnba_01_17,wnba_01_17_p03,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_17/wnba_01_17_p03.jpg
wnba_01_17,wnba_01_17_p04,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_17/wnba_01_17_p04.jpg
wnba_01_17,wnba_01_17_p05,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_17/wnba_01_17_p05.jpg
wnba_01_17,wnba_01_17_p06,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_17/wnba_01_17_p06.jpg
wnba_01_17,wnba_01_17_p07,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_17/wnba_01_17_p07.jpg
wnba_01_17,wnba_01_17_p08,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_17/wnba_01_17_p08.jpg
wnba_01_17,wnba_01_17_p09,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_17/wnba_01_17_p09.jpg
wnba_01_17,wnba_01_17_p10,LANE_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_17/wnba_01_17_p10.jpg
wnba_01_17,wnba_01_17_p11,CORNER_FAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_17/wnba_01_17_p11.jpg
wnba_01_17,wnba_01_17_p12,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_17/wnba_01_17_p12.jpg
wnba_01_19,wnba_01_19_p01,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_19/wnba_01_19_p01.jpg
wnba_01_19,wnba_01_19_p02,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_19/wnba_01_19_p02.jpg
wnba_01_19,wnba_01_19_p03,LANE_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_19/wnba_01_19_p03.jpg
wnba_01_19,wnba_01_19_p04,CORNER_FAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_19/wnba_01_19_p04.jpg
wnba_01_19,wnba_01_19_p05,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_19/wnba_01_19_p05.jpg
wnba_01_19,wnba_01_19_p06,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_19/wnba_01_19_p06.jpg
wnba_01_19,wnba_01_19_p07,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_19/wnba_01_19_p07.jpg
wnba_01_19,wnba_01_19_p08,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_19/wnba_01_19_p08.jpg
wnba_01_19,wnba_01_19_p09,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_19/wnba_01_19_p09.jpg
wnba_01_19,wnba_01_19_p10,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_19/wnba_01_19_p10.jpg
wnba_01_19,wnba_01_19_p11,CORNER_FAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_19/wnba_01_19_p11.jpg
wnba_01_19,wnba_01_19_p12,CORNER_FAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_19/wnba_01_19_p12.jpg
wnba_01_20,wnba_01_20_p01,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_20/wnba_01_20_p01.jpg
wnba_01_20,wnba_01_20_p02,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_20/wnba_01_20_p02.jpg
wnba_01_20,wnba_01_20_p03,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_20/wnba_01_20_p03.jpg
wnba_01_20,wnba_01_20_p04,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_20/wnba_01_20_p04.jpg
wnba_01_20,wnba_01_20_p05,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_20/wnba_01_20_p05.jpg
wnba_01_20,wnba_01_20_p06,CORNER_FAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_20/wnba_01_20_p06.jpg
wnba_01_20,wnba_01_20_p07,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_20/wnba_01_20_p07.jpg
wnba_01_20,wnba_01_20_p08,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_20/wnba_01_20_p08.jpg
wnba_01_20,wnba_01_20_p09,CENTER_SIDELINE_FAR,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_20/wnba_01_20_p09.jpg
wnba_01_20,wnba_01_20_p10,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_20/wnba_01_20_p10.jpg
wnba_01_20,wnba_01_20_p11,CENTER_SIDELINE_NEAR,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_20/wnba_01_20_p11.jpg
wnba_01_20,wnba_01_20_p12,CORNER_FAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_20/wnba_01_20_p12.jpg
wnba_01_21,wnba_01_21_p01,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_21/wnba_01_21_p01.jpg
wnba_01_21,wnba_01_21_p02,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_21/wnba_01_21_p02.jpg
wnba_01_21,wnba_01_21_p03,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_21/wnba_01_21_p03.jpg
wnba_01_21,wnba_01_21_p04,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_21/wnba_01_21_p04.jpg
wnba_01_21,wnba_01_21_p05,KEY_TOP,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_21/wnba_01_21_p05.jpg
wnba_01_21,wnba_01_21_p06,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_21/wnba_01_21_p06.jpg
wnba_01_21,wnba_01_21_p07,CORNER_FAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_21/wnba_01_21_p07.jpg
wnba_01_21,wnba_01_21_p08,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_21/wnba_01_21_p08.jpg
wnba_01_21,wnba_01_21_p09,CORNER_FAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_21/wnba_01_21_p09.jpg
wnba_01_21,wnba_01_21_p10,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_21/wnba_01_21_p10.jpg
wnba_01_21,wnba_01_21_p11,LANE_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_21/wnba_01_21_p11.jpg
wnba_01_21,wnba_01_21_p12,LANE_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_21/wnba_01_21_p12.jpg
wnba_01_22,wnba_01_22_p01,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_22/wnba_01_22_p01.jpg
wnba_01_22,wnba_01_22_p02,CORNER_FAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_22/wnba_01_22_p02.jpg
wnba_01_22,wnba_01_22_p03,LANE_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_22/wnba_01_22_p03.jpg
wnba_01_22,wnba_01_22_p04,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_22/wnba_01_22_p04.jpg
wnba_01_22,wnba_01_22_p05,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_22/wnba_01_22_p05.jpg
wnba_01_22,wnba_01_22_p06,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_22/wnba_01_22_p06.jpg
wnba_01_22,wnba_01_22_p07,KEY_TOP,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_22/wnba_01_22_p07.jpg
wnba_01_22,wnba_01_22_p08,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_22/wnba_01_22_p08.jpg
wnba_01_22,wnba_01_22_p09,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_22/wnba_01_22_p09.jpg
wnba_01_22,wnba_01_22_p10,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_22/wnba_01_22_p10.jpg
wnba_01_22,wnba_01_22_p11,CORNER_FAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_22/wnba_01_22_p11.jpg
wnba_01_22,wnba_01_22_p12,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_22/wnba_01_22_p12.jpg
wnba_01_25,wnba_01_25_p01,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_25/wnba_01_25_p01.jpg
wnba_01_25,wnba_01_25_p02,CORNER_FAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_25/wnba_01_25_p02.jpg
wnba_01_25,wnba_01_25_p03,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_25/wnba_01_25_p03.jpg
wnba_01_25,wnba_01_25_p04,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_25/wnba_01_25_p04.jpg
wnba_01_25,wnba_01_25_p05,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_25/wnba_01_25_p05.jpg
wnba_01_25,wnba_01_25_p06,THREE_PT_BASE_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_25/wnba_01_25_p06.jpg
wnba_01_25,wnba_01_25_p07,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_25/wnba_01_25_p07.jpg
wnba_01_25,wnba_01_25_p08,CORNER_FAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_25/wnba_01_25_p08.jpg
wnba_01_25,wnba_01_25_p09,CORNER_FAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_25/wnba_01_25_p09.jpg
wnba_01_25,wnba_01_25_p10,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_25/wnba_01_25_p10.jpg
wnba_01_25,wnba_01_25_p11,KEY_TOP,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_25/wnba_01_25_p11.jpg
wnba_01_25,wnba_01_25_p12,THREE_PT_BASE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_01_25/wnba_01_25_p12.jpg
wnba_04_03,wnba_04_03_p01,CORNER_NEAR_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_03/wnba_04_03_p01.jpg
wnba_04_03,wnba_04_03_p02,CORNER_NEAR_R,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_03/wnba_04_03_p02.jpg
wnba_04_03,wnba_04_03_p03,FT_LINE_L,C:/Users/neelj/nba-track-a11/g304_proposal_crops/wnba_04_03/wnba_04_03_p03.jpg
