frame_key,kind,identifier,in_terra,in_sol,iou,decision,final_area_px
GtwFiAa1gXI_s3762:001049,PAINTED,BASELINE_LEFT,0,1,0.000000,UNRESOLVED,0
GtwFiAa1gXI_s3762:001049,PAINTED,FREE_THROW_LINE_LEFT,1,1,0.000000,AGREED,6060
GtwFiAa1gXI_s3762:001049,PAINTED,LANE_LINE_LEFT_FAR,0,1,0.000000,UNRESOLVED,0
GtwFiAa1gXI_s3762:001049,PAINTED,LANE_LINE_LEFT_NEAR,1,1,0.009247,AGREED,10325
GtwFiAa1gXI_s3762:001049,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
GtwFiAa1gXI_s3762:001049,REGION,STANDS,1,1,,AGREED,545244
GtwFiAa1gXI_s3762:001049,REGION,LED,1,1,,AGREED,110012
GtwFiAa1gXI_s3762:001049,REGION,SCORE_BUG,1,1,,AGREED,138006
GtwFiAa1gXI_s3762:001049,REGION,OTHER,1,1,,AGREED,352090
GtwFiAa1gXI_s3762:002016,PAINTED,BASELINE_RIGHT,1,1,0.054091,AGREED,11003
GtwFiAa1gXI_s3762:002016,PAINTED,FREE_THROW_LINE_RIGHT,1,1,0.000000,AGREED,5438
GtwFiAa1gXI_s3762:002016,PAINTED,LANE_LINE_RIGHT_FAR,0,1,0.000000,UNRESOLVED,0
GtwFiAa1gXI_s3762:002016,PAINTED,LANE_LINE_RIGHT_NEAR,1,1,0.000000,AGREED,8136
GtwFiAa1gXI_s3762:002016,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
GtwFiAa1gXI_s3762:002016,PAINTED,SIDELINE_NEAR,0,1,0.000000,UNRESOLVED,0
GtwFiAa1gXI_s3762:002016,REGION,STANDS,1,1,,AGREED,255750
GtwFiAa1gXI_s3762:002016,REGION,LED,1,1,,AGREED,87660
GtwFiAa1gXI_s3762:002016,REGION,SCORE_BUG,1,1,,AGREED,138006
GtwFiAa1gXI_s3762:002016,REGION,OTHER,1,1,,AGREED,431678
GtwFiAa1gXI_s3762:002984,PAINTED,CENTRE_LINE,1,1,0.091982,AGREED,12372
GtwFiAa1gXI_s3762:002984,PAINTED,FREE_THROW_LINE_RIGHT,1,1,0.000000,AGREED,5688
GtwFiAa1gXI_s3762:002984,PAINTED,LANE_LINE_RIGHT_FAR,0,1,0.000000,UNRESOLVED,0
GtwFiAa1gXI_s3762:002984,PAINTED,LANE_LINE_RIGHT_NEAR,0,1,0.000000,UNRESOLVED,0
GtwFiAa1gXI_s3762:002984,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
GtwFiAa1gXI_s3762:002984,REGION,STANDS,1,1,,AGREED,330240
GtwFiAa1gXI_s3762:002984,REGION,LED,1,1,,AGREED,253484
GtwFiAa1gXI_s3762:002984,REGION,SCORE_BUG,1,1,,AGREED,138006
GtwFiAa1gXI_s3762:002984,REGION,OTHER,1,1,,AGREED,301293
UCVSlzgun0o_s2298:000039,PAINTED,BASELINE_RIGHT,0,1,0.000000,UNRESOLVED,0
UCVSlzgun0o_s2298:000039,PAINTED,FREE_THROW_LINE_RIGHT,1,1,0.022486,AGREED,6493
UCVSlzgun0o_s2298:000039,PAINTED,LANE_LINE_RIGHT_FAR,0,1,0.000000,UNRESOLVED,0
UCVSlzgun0o_s2298:000039,PAINTED,LANE_LINE_RIGHT_NEAR,1,1,0.000000,AGREED,9962
UCVSlzgun0o_s2298:000039,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
UCVSlzgun0o_s2298:000039,REGION,STANDS,1,1,,AGREED,535680
UCVSlzgun0o_s2298:000039,REGION,SCORE_BUG,1,1,,AGREED,107029
UCVSlzgun0o_s2298:000039,REGION,OTHER,1,1,,AGREED,532547
UCVSlzgun0o_s2298:001026,REGION,SCORE_BUG,1,1,,AGREED,110548
UCVSlzgun0o_s2298:001026,REGION,OTHER,1,1,,AGREED,0
UCVSlzgun0o_s2298:001974,PAINTED,BASELINE_LEFT,0,1,0.000000,UNRESOLVED,0
UCVSlzgun0o_s2298:001974,PAINTED,FREE_THROW_LINE_LEFT,1,0,0.000000,UNRESOLVED,0
UCVSlzgun0o_s2298:001974,PAINTED,LANE_LINE_LEFT_FAR,0,1,0.000000,UNRESOLVED,0
UCVSlzgun0o_s2298:001974,PAINTED,LANE_LINE_LEFT_NEAR,0,1,0.000000,UNRESOLVED,0
UCVSlzgun0o_s2298:001974,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
UCVSlzgun0o_s2298:001974,REGION,STANDS,1,1,,AGREED,641277
UCVSlzgun0o_s2298:001974,REGION,LED,0,1,,ONE_RATER_ONLY,50467
UCVSlzgun0o_s2298:001974,REGION,SCORE_BUG,1,1,,AGREED,147480
UCVSlzgun0o_s2298:001974,REGION,OTHER,0,1,,ONE_RATER_ONLY,130796
UCVSlzgun0o_s2298:002922,PAINTED,BASELINE_LEFT,0,1,0.000000,UNRESOLVED,0
UCVSlzgun0o_s2298:002922,PAINTED,FREE_THROW_LINE_LEFT,0,1,0.000000,UNRESOLVED,0
UCVSlzgun0o_s2298:002922,PAINTED,LANE_LINE_LEFT_FAR,0,1,0.000000,UNRESOLVED,0
UCVSlzgun0o_s2298:002922,PAINTED,LANE_LINE_LEFT_NEAR,0,1,0.000000,UNRESOLVED,0
UCVSlzgun0o_s2298:002922,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
UCVSlzgun0o_s2298:002922,REGION,STANDS,1,1,,AGREED,857280
UCVSlzgun0o_s2298:002922,REGION,SCORE_BUG,0,1,,ONE_RATER_ONLY,106092
UCVSlzgun0o_s2298:002922,REGION,OTHER,0,1,,ONE_RATER_ONLY,166164
UCVSlzgun0o_s2298:002922,REGION,UNREADABLE,1,0,,ONE_RATER_ONLY,0
UCVSlzgun0o_s2298:003909,REGION,STANDS,1,1,,AGREED,1270080
UCVSlzgun0o_s2298:003909,REGION,SCORE_BUG,1,1,,AGREED,167076
UCVSlzgun0o_s2298:003909,REGION,OTHER,0,1,,ONE_RATER_ONLY,634267
UzaYBYy3GZg_s90:000042,PAINTED,BASELINE_RIGHT,0,1,0.000000,UNRESOLVED,0
UzaYBYy3GZg_s90:000042,PAINTED,CENTRE_LINE,0,1,0.000000,UNRESOLVED,0
UzaYBYy3GZg_s90:000042,PAINTED,FREE_THROW_LINE_RIGHT,1,1,0.000000,AGREED,4492
UzaYBYy3GZg_s90:000042,PAINTED,LANE_LINE_RIGHT_FAR,1,1,0.000000,AGREED,6504
UzaYBYy3GZg_s90:000042,PAINTED,LANE_LINE_RIGHT_NEAR,1,1,0.000000,AGREED,4929
UzaYBYy3GZg_s90:000042,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
UzaYBYy3GZg_s90:000042,REGION,STANDS,1,1,,AGREED,746589
UzaYBYy3GZg_s90:000042,REGION,LED,1,1,,AGREED,66245
UzaYBYy3GZg_s90:000042,REGION,SCORE_BUG,1,1,,AGREED,327591
UzaYBYy3GZg_s90:000042,REGION,OTHER,0,1,,ONE_RATER_ONLY,120581
UzaYBYy3GZg_s90:001090,PAINTED,BASELINE_LEFT,1,1,0.109838,AGREED,15707
UzaYBYy3GZg_s90:001090,PAINTED,FREE_THROW_LINE_LEFT,1,1,0.000000,AGREED,4411
UzaYBYy3GZg_s90:001090,PAINTED,LANE_LINE_LEFT_FAR,1,1,0.010211,AGREED,7728
UzaYBYy3GZg_s90:001090,PAINTED,LANE_LINE_LEFT_NEAR,1,1,0.000000,AGREED,8029
UzaYBYy3GZg_s90:001090,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
UzaYBYy3GZg_s90:001090,PAINTED,THREE_POINT_STRAIGHT_LEFT_FAR,0,1,0.000000,UNRESOLVED,0
UzaYBYy3GZg_s90:001090,REGION,STANDS,1,1,,AGREED,746917
UzaYBYy3GZg_s90:001090,REGION,LED,1,1,,AGREED,85693
UzaYBYy3GZg_s90:001090,REGION,SCORE_BUG,1,1,,AGREED,327725
UzaYBYy3GZg_s90:001090,REGION,OTHER,0,1,,ONE_RATER_ONLY,53914
UzaYBYy3GZg_s90:002097,REGION,STANDS,1,1,,AGREED,1237440
UzaYBYy3GZg_s90:002097,REGION,LED,1,0,,ONE_RATER_ONLY,0
UzaYBYy3GZg_s90:002097,REGION,SCORE_BUG,1,1,,AGREED,329002
UzaYBYy3GZg_s90:002097,REGION,OTHER,0,1,,ONE_RATER_ONLY,486907
UzaYBYy3GZg_s90:003104,PAINTED,BASELINE_RIGHT,0,1,0.000000,UNRESOLVED,0
UzaYBYy3GZg_s90:003104,PAINTED,FREE_THROW_LINE_RIGHT,1,1,0.000000,AGREED,4526
UzaYBYy3GZg_s90:003104,PAINTED,LANE_LINE_RIGHT_FAR,1,1,0.000000,AGREED,8100
UzaYBYy3GZg_s90:003104,PAINTED,LANE_LINE_RIGHT_NEAR,1,1,0.008180,AGREED,10063
UzaYBYy3GZg_s90:003104,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
UzaYBYy3GZg_s90:003104,REGION,STANDS,1,1,,AGREED,765777
UzaYBYy3GZg_s90:003104,REGION,LED,1,0,,ONE_RATER_ONLY,70917
UzaYBYy3GZg_s90:003104,REGION,SCORE_BUG,1,1,,AGREED,327576
UzaYBYy3GZg_s90:003104,REGION,OTHER,0,1,,ONE_RATER_ONLY,67547
X5w3V6rh26s_s1376:000042,PAINTED,BASELINE_RIGHT,0,1,0.000000,UNRESOLVED,0
X5w3V6rh26s_s1376:000042,PAINTED,FREE_THROW_LINE_RIGHT,1,1,0.000000,AGREED,4013
X5w3V6rh26s_s1376:000042,PAINTED,LANE_LINE_RIGHT_FAR,1,1,0.000000,AGREED,5257
X5w3V6rh26s_s1376:000042,PAINTED,LANE_LINE_RIGHT_NEAR,1,1,0.009984,AGREED,7931
X5w3V6rh26s_s1376:000042,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
X5w3V6rh26s_s1376:000042,REGION,STANDS,1,1,,AGREED,769876
X5w3V6rh26s_s1376:000042,REGION,LED,1,0,,ONE_RATER_ONLY,65042
X5w3V6rh26s_s1376:000042,REGION,SCORE_BUG,1,1,,AGREED,327576
X5w3V6rh26s_s1376:000042,REGION,OTHER,0,1,,ONE_RATER_ONLY,87744
X5w3V6rh26s_s1376:001088,REGION,STANDS,1,0,,ONE_RATER_ONLY,1257600
X5w3V6rh26s_s1376:001088,REGION,SCORE_BUG,1,1,,AGREED,329236
X5w3V6rh26s_s1376:001088,REGION,OTHER,1,1,,AGREED,486764
X5w3V6rh26s_s1376:002092,PAINTED,FREE_THROW_LINE_RIGHT,1,1,0.000000,AGREED,10637
X5w3V6rh26s_s1376:002092,PAINTED,LANE_LINE_RIGHT_FAR,1,1,0.000000,AGREED,5711
X5w3V6rh26s_s1376:002092,PAINTED,LANE_LINE_RIGHT_NEAR,1,1,0.000000,AGREED,3019
X5w3V6rh26s_s1376:002092,REGION,STANDS,1,1,,AGREED,902218
X5w3V6rh26s_s1376:002092,REGION,LED,1,1,,AGREED,82310
X5w3V6rh26s_s1376:002092,REGION,SCORE_BUG,1,1,,AGREED,399246
X5w3V6rh26s_s1376:002092,REGION,OTHER,1,0,,ONE_RATER_ONLY,371892
X5w3V6rh26s_s1376:003097,PAINTED,BASELINE_LEFT,0,1,0.000000,UNRESOLVED,0
X5w3V6rh26s_s1376:003097,PAINTED,LANE_LINE_LEFT_FAR,1,1,0.000000,AGREED,8512
X5w3V6rh26s_s1376:003097,PAINTED,LANE_LINE_LEFT_NEAR,1,1,0.000000,AGREED,12452
X5w3V6rh26s_s1376:003097,PAINTED,SIDELINE_NEAR,0,1,0.000000,UNRESOLVED,0
X5w3V6rh26s_s1376:003097,REGION,STANDS,1,1,,AGREED,585418
X5w3V6rh26s_s1376:003097,REGION,LED,1,1,,AGREED,49993
X5w3V6rh26s_s1376:003097,REGION,SCORE_BUG,1,1,,AGREED,204413
X5w3V6rh26s_s1376:003097,REGION,OTHER,1,1,,AGREED,205080
Y1cgaIWW8gk_s2784:000042,PAINTED,BASELINE_LEFT,0,1,0.000000,UNRESOLVED,0
Y1cgaIWW8gk_s2784:000042,PAINTED,FREE_THROW_LINE_LEFT,1,1,0.000000,AGREED,3407
Y1cgaIWW8gk_s2784:000042,PAINTED,LANE_LINE_LEFT_FAR,1,0,0.000000,UNRESOLVED,0
Y1cgaIWW8gk_s2784:000042,PAINTED,LANE_LINE_LEFT_NEAR,1,1,0.472406,AGREED,5962
Y1cgaIWW8gk_s2784:000042,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
Y1cgaIWW8gk_s2784:000042,PAINTED,SIDELINE_NEAR,0,1,0.000000,UNRESOLVED,0
Y1cgaIWW8gk_s2784:000042,REGION,STANDS,1,1,,AGREED,557231
Y1cgaIWW8gk_s2784:000042,REGION,LED,1,1,,AGREED,328912
Y1cgaIWW8gk_s2784:000042,REGION,SCORE_BUG,1,1,,AGREED,136188
Y1cgaIWW8gk_s2784:000042,REGION,OTHER,1,1,,AGREED,278512
Y1cgaIWW8gk_s2784:001084,PAINTED,BASELINE_LEFT,0,1,0.000000,UNRESOLVED,0
Y1cgaIWW8gk_s2784:001084,PAINTED,FREE_THROW_LINE_LEFT,1,0,0.000000,UNRESOLVED,0
Y1cgaIWW8gk_s2784:001084,PAINTED,LANE_LINE_LEFT_FAR,1,0,0.000000,UNRESOLVED,0
Y1cgaIWW8gk_s2784:001084,PAINTED,LANE_LINE_LEFT_NEAR,1,1,0.000000,AGREED,8841
Y1cgaIWW8gk_s2784:001084,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
Y1cgaIWW8gk_s2784:001084,PAINTED,SIDELINE_NEAR,0,1,0.000000,UNRESOLVED,0
Y1cgaIWW8gk_s2784:001084,REGION,STANDS,1,1,,AGREED,541343
Y1cgaIWW8gk_s2784:001084,REGION,LED,1,1,,AGREED,342985
Y1cgaIWW8gk_s2784:001084,REGION,SCORE_BUG,1,1,,AGREED,137293
Y1cgaIWW8gk_s2784:001084,REGION,OTHER,1,1,,AGREED,308421
Y1cgaIWW8gk_s2784:002085,REGION,SCORE_BUG,1,1,,AGREED,136188
Y1cgaIWW8gk_s2784:002085,REGION,OTHER,1,1,,AGREED,1899153
Y1cgaIWW8gk_s2784:003086,REGION,SCORE_BUG,1,1,,AGREED,136187
Y1cgaIWW8gk_s2784:003086,REGION,OTHER,1,1,,AGREED,1899505
_fl2i6vToTM_s90:000081,PAINTED,LANE_LINE_RIGHT_NEAR,1,0,0.000000,UNRESOLVED,0
_fl2i6vToTM_s90:000081,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
_fl2i6vToTM_s90:000081,REGION,STANDS,1,1,,AGREED,829929
_fl2i6vToTM_s90:000081,REGION,SCORE_BUG,1,1,,AGREED,74677
_fl2i6vToTM_s90:000081,REGION,OTHER,1,1,,AGREED,0
_fl2i6vToTM_s90:002101,PAINTED,BASELINE_RIGHT,1,1,0.000000,AGREED,13265
_fl2i6vToTM_s90:002101,PAINTED,FREE_THROW_LINE_RIGHT,1,1,0.000000,AGREED,3256
_fl2i6vToTM_s90:002101,PAINTED,LANE_LINE_RIGHT_FAR,1,1,0.012072,AGREED,5900
_fl2i6vToTM_s90:002101,PAINTED,LANE_LINE_RIGHT_NEAR,1,1,0.021249,AGREED,6766
_fl2i6vToTM_s90:002101,REGION,STANDS,1,1,,AGREED,642560
_fl2i6vToTM_s90:002101,REGION,LED,0,1,,ONE_RATER_ONLY,47598
_fl2i6vToTM_s90:002101,REGION,SCORE_BUG,1,1,,AGREED,74601
_fl2i6vToTM_s90:002101,REGION,OTHER,1,1,,AGREED,178937
_fl2i6vToTM_s90:004040,PAINTED,BASELINE_RIGHT,1,1,0.033608,AGREED,10925
_fl2i6vToTM_s90:004040,PAINTED,LANE_LINE_RIGHT_FAR,1,1,0.130146,AGREED,6326
_fl2i6vToTM_s90:004040,PAINTED,LANE_LINE_RIGHT_NEAR,1,1,0.014076,AGREED,4792
_fl2i6vToTM_s90:004040,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
_fl2i6vToTM_s90:004040,REGION,STANDS,1,1,,AGREED,0
_fl2i6vToTM_s90:004040,REGION,LED,1,1,,AGREED,55874
_fl2i6vToTM_s90:004040,REGION,SCORE_BUG,1,1,,AGREED,74601
_fl2i6vToTM_s90:004040,REGION,OTHER,1,1,,AGREED,262542
_fl2i6vToTM_s90:005978,PAINTED,BASELINE_RIGHT,1,1,0.000000,AGREED,11423
_fl2i6vToTM_s90:005978,PAINTED,LANE_LINE_RIGHT_FAR,1,1,0.006522,AGREED,11961
_fl2i6vToTM_s90:005978,PAINTED,LANE_LINE_RIGHT_NEAR,1,1,0.007246,AGREED,7774
_fl2i6vToTM_s90:005978,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
_fl2i6vToTM_s90:005978,REGION,STANDS,1,1,,AGREED,0
_fl2i6vToTM_s90:005978,REGION,LED,0,1,,ONE_RATER_ONLY,45652
_fl2i6vToTM_s90:005978,REGION,SCORE_BUG,1,1,,AGREED,74677
_fl2i6vToTM_s90:005978,REGION,OTHER,1,1,,AGREED,441507
i2y-_7B0IUg_s490:000070,PAINTED,CENTRE_LINE,1,1,0.000000,AGREED,2708
i2y-_7B0IUg_s490:000070,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
i2y-_7B0IUg_s490:000070,REGION,STANDS,1,0,,ONE_RATER_ONLY,261843
i2y-_7B0IUg_s490:000070,REGION,LED,1,1,,AGREED,194795
i2y-_7B0IUg_s490:000070,REGION,SCORE_BUG,1,1,,AGREED,134970
i2y-_7B0IUg_s490:000070,REGION,OTHER,1,1,,AGREED,0
i2y-_7B0IUg_s490:001819,PAINTED,BASELINE_RIGHT,0,1,0.000000,UNRESOLVED,0
i2y-_7B0IUg_s490:001819,PAINTED,FREE_THROW_LINE_RIGHT,1,0,0.000000,UNRESOLVED,0
i2y-_7B0IUg_s490:001819,PAINTED,LANE_LINE_RIGHT_FAR,0,1,0.000000,UNRESOLVED,0
i2y-_7B0IUg_s490:001819,PAINTED,LANE_LINE_RIGHT_NEAR,0,1,0.000000,UNRESOLVED,0
i2y-_7B0IUg_s490:001819,PAINTED,THREE_POINT_STRAIGHT_RIGHT_FAR,0,1,0.000000,UNRESOLVED,0
i2y-_7B0IUg_s490:001819,REGION,STANDS,1,1,,AGREED,499125
i2y-_7B0IUg_s490:001819,REGION,LED,1,1,,AGREED,242028
i2y-_7B0IUg_s490:001819,REGION,SCORE_BUG,1,1,,AGREED,138140
i2y-_7B0IUg_s490:001819,REGION,OTHER,1,1,,AGREED,253160
i2y-_7B0IUg_s490:003498,PAINTED,CENTRE_LINE,1,1,0.000000,AGREED,11194
i2y-_7B0IUg_s490:003498,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
i2y-_7B0IUg_s490:003498,PAINTED,SIDELINE_NEAR,0,1,0.000000,UNRESOLVED,0
i2y-_7B0IUg_s490:003498,REGION,STANDS,1,1,,AGREED,390203
i2y-_7B0IUg_s490:003498,REGION,LED,1,1,,AGREED,147488
i2y-_7B0IUg_s490:003498,REGION,SCORE_BUG,1,1,,AGREED,132435
i2y-_7B0IUg_s490:003498,REGION,OTHER,1,1,,AGREED,330453
i2y-_7B0IUg_s490:005177,PAINTED,BASELINE_LEFT,0,1,0.000000,UNRESOLVED,0
i2y-_7B0IUg_s490:005177,PAINTED,FREE_THROW_LINE_LEFT,1,0,0.000000,UNRESOLVED,0
i2y-_7B0IUg_s490:005177,PAINTED,LANE_LINE_LEFT_FAR,0,1,0.000000,UNRESOLVED,0
i2y-_7B0IUg_s490:005177,PAINTED,LANE_LINE_LEFT_NEAR,0,1,0.000000,UNRESOLVED,0
i2y-_7B0IUg_s490:005177,PAINTED,THREE_POINT_STRAIGHT_LEFT_FAR,0,1,0.000000,UNRESOLVED,0
i2y-_7B0IUg_s490:005177,REGION,STANDS,1,1,,AGREED,560042
i2y-_7B0IUg_s490:005177,REGION,LED,1,1,,AGREED,202298
i2y-_7B0IUg_s490:005177,REGION,SCORE_BUG,1,1,,AGREED,133648
i2y-_7B0IUg_s490:005177,REGION,OTHER,1,1,,AGREED,327102
iwbowtaIIz8_s90:000068,PAINTED,BASELINE_LEFT,0,1,0.000000,UNRESOLVED,0
iwbowtaIIz8_s90:000068,PAINTED,FREE_THROW_LINE_LEFT,1,1,0.000000,AGREED,7476
iwbowtaIIz8_s90:000068,PAINTED,LANE_LINE_LEFT_FAR,1,1,0.000000,AGREED,7898
iwbowtaIIz8_s90:000068,PAINTED,LANE_LINE_LEFT_NEAR,1,1,0.016706,AGREED,10175
iwbowtaIIz8_s90:000068,REGION,STANDS,1,1,,AGREED,630708
iwbowtaIIz8_s90:000068,REGION,SCORE_BUG,1,1,,AGREED,142080
iwbowtaIIz8_s90:000068,REGION,OTHER,1,1,,AGREED,384652
iwbowtaIIz8_s90:001767,PAINTED,CENTRE_LINE,1,1,0.000000,AGREED,11696
iwbowtaIIz8_s90:001767,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
iwbowtaIIz8_s90:001767,PAINTED,SIDELINE_NEAR,0,1,0.000000,UNRESOLVED,0
iwbowtaIIz8_s90:001767,REGION,STANDS,1,1,,AGREED,443338
iwbowtaIIz8_s90:001767,REGION,LED,1,1,,AGREED,13716
iwbowtaIIz8_s90:001767,REGION,SCORE_BUG,1,1,,AGREED,140160
iwbowtaIIz8_s90:001767,REGION,OTHER,1,1,,AGREED,440385
iwbowtaIIz8_s90:003399,PAINTED,BASELINE_LEFT,0,1,0.000000,UNRESOLVED,0
iwbowtaIIz8_s90:003399,PAINTED,FREE_THROW_LINE_LEFT,1,1,0.011948,AGREED,7198
iwbowtaIIz8_s90:003399,PAINTED,LANE_LINE_LEFT_FAR,1,1,0.000000,AGREED,6368
iwbowtaIIz8_s90:003399,PAINTED,LANE_LINE_LEFT_NEAR,1,1,0.010795,AGREED,8706
iwbowtaIIz8_s90:003399,REGION,STANDS,1,1,,AGREED,650194
iwbowtaIIz8_s90:003399,REGION,LED,1,0,,ONE_RATER_ONLY,0
iwbowtaIIz8_s90:003399,REGION,SCORE_BUG,1,1,,AGREED,144000
iwbowtaIIz8_s90:003399,REGION,OTHER,1,1,,AGREED,350322
iwbowtaIIz8_s90:005031,PAINTED,CENTRE_LINE,1,1,0.000000,AGREED,13145
iwbowtaIIz8_s90:005031,PAINTED,SIDELINE_FAR,0,1,0.000000,UNRESOLVED,0
iwbowtaIIz8_s90:005031,PAINTED,SIDELINE_NEAR,0,1,0.000000,UNRESOLVED,0
iwbowtaIIz8_s90:005031,REGION,STANDS,1,1,,AGREED,443520
iwbowtaIIz8_s90:005031,REGION,LED,1,1,,AGREED,6531
iwbowtaIIz8_s90:005031,REGION,SCORE_BUG,1,1,,AGREED,142080
iwbowtaIIz8_s90:005031,REGION,OTHER,1,1,,AGREED,477438
qrWmO434a0k_s2804:000042,PAINTED,BASELINE_RIGHT,0,1,0.000000,UNRESOLVED,0
qrWmO434a0k_s2804:000042,PAINTED,FREE_THROW_LINE_RIGHT,1,0,0.000000,UNRESOLVED,0
qrWmO434a0k_s2804:000042,PAINTED,LANE_LINE_RIGHT_FAR,0,1,0.000000,UNRESOLVED,0
qrWmO434a0k_s2804:000042,PAINTED,LANE_LINE_RIGHT_NEAR,0,1,0.000000,UNRESOLVED,0
qrWmO434a0k_s2804:000042,PAINTED,THREE_POINT_STRAIGHT_RIGHT_FAR,0,1,0.000000,UNRESOLVED,0
qrWmO434a0k_s2804:000042,REGION,STANDS,1,1,,AGREED,442993
qrWmO434a0k_s2804:000042,REGION,SCORE_BUG,1,1,,AGREED,117268
qrWmO434a0k_s2804:000042,REGION,OTHER,1,1,,AGREED,614205
qrWmO434a0k_s2804:001084,PAINTED,BASELINE_RIGHT,0,1,0.000000,UNRESOLVED,0
qrWmO434a0k_s2804:001084,PAINTED,FREE_THROW_LINE_RIGHT,1,0,0.000000,UNRESOLVED,0
qrWmO434a0k_s2804:001084,PAINTED,LANE_LINE_RIGHT_FAR,0,1,0.000000,UNRESOLVED,0
qrWmO434a0k_s2804:001084,PAINTED,LANE_LINE_RIGHT_NEAR,0,1,0.000000,UNRESOLVED,0
qrWmO434a0k_s2804:001084,REGION,STANDS,1,1,,AGREED,433657
qrWmO434a0k_s2804:001084,REGION,LED,1,1,,AGREED,99220
qrWmO434a0k_s2804:001084,REGION,SCORE_BUG,1,1,,AGREED,117268
qrWmO434a0k_s2804:001084,REGION,OTHER,1,1,,AGREED,544903
qrWmO434a0k_s2804:002085,PAINTED,BASELINE_LEFT,0,1,0.000000,UNRESOLVED,0
qrWmO434a0k_s2804:002085,PAINTED,CENTRE_LINE,0,1,0.000000,UNRESOLVED,0
qrWmO434a0k_s2804:002085,PAINTED,FREE_THROW_LINE_LEFT,1,0,0.000000,UNRESOLVED,0
qrWmO434a0k_s2804:002085,PAINTED,LANE_LINE_LEFT_FAR,0,1,0.000000,UNRESOLVED,0
