card_id,dispatch_position,stratum,frame_key,video_id,canonical_game,competition,pts,frame_index,width,height,card_sha256,claude_label,claude_support,terra_label,sol_label,joint_label
card_10,10,EXCLUDED,04eb6b726fb8ec3b2d731d758f64916fdb9f03b26a8b94792f043da2e0ea487b,prxLSgEkawg,eurocup|50 points second half makes the difference besiktas bou,eurocup,14.000000,350,1920,1080,7278fe9e9990c89b86ec89bbf850d5e1785d99e30d1d9301fb3dabeab086dae9,NONPLAY,player and referee close-up dead ball,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_11,11,ADMITTED,793867bc116e1af580e9d9a342a52994f0fe6cf94d534e3dcc05a795d7acee1f,pYCgIuP6-e0,bcl|mhp riesen ludwigsburg v baxi manresa semi final full ga,bcl,34.000000,1020,1920,1080,7a83ac38a303198cfed7b68d139281ac7d6201d5b1840d63f369f3a3d5265acf,PLAY,wide live play multi-player,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_12,12,ADMITTED,4c9474fa3b1828da21da9853a48796d04d2dacf375ed37ff19c0d19d4087d39b,prxLSgEkawg,eurocup|50 points second half makes the difference besiktas bou,eurocup,50.000000,1250,1920,1080,a4886c6a7fc6893d34a7f5ccd5a0ea9bd4de26b842d274b66b606fbded6b6d3b,PLAY,wide live play multi-player,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_13,13,EXCLUDED,71a340daab165de49738b1d3fe6b3a12262340868f1dbaafd5f0e36bb917b551,y8UQxPOVdbE,bcl|baxi manresa v dar ssafaka full game basketball champion,bcl,66.000000,1980,1920,1080,47ad26f91d207ea77884e6207fadfde1518821fa6321b5a9228e81e68ae4e7b2,NONPLAY,coach close-up sideline,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_14,14,EXCLUDED,eb867d3362fe8f13938b8d8c0cacc19b44502d359a5bdb021d9758a71caed188,iiBVytTmfKw,bcl|hapoel atsmon holon v hapoel jerusalem full game basketb,bcl,24.000000,720,1920,1080,5782dab86f60e2dd4ff9d67c71ca634c55483857ac574dedec52052274795f49,PLAY,tight multi-player on-court contest,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_15,15,ADMITTED,32da3551d68fe0ef382361ceab86be3e32943032c0f4bcf66c4a499ff017c663,y8UQxPOVdbE,bcl|baxi manresa v dar ssafaka full game basketball champion,bcl,46.000000,1380,1920,1080,6c598151649097325ce2f4bd141f5bfd4da8ccdb88958d94bc2b97aca54fe756,PLAY,wide live play multi-player,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_16,16,EXCLUDED,21453a4f896c536d47d6152617b1a04a503c2d79056690f4931ba1ba8b533819,prxLSgEkawg,eurocup|50 points second half makes the difference besiktas bou,eurocup,68.000000,1700,1920,1080,5361b469a11f31973246b796f20e7602877a8a13b54a23a17cfdc321745b41e0,PLAY,close rim action two players,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_17,17,ADMITTED,889a9f7d5ffdf9605a2f4a78043e98b8a2c80b22f1efbae4b4aed3fcd53f7a36,prxLSgEkawg,eurocup|50 points second half makes the difference besiktas bou,eurocup,26.000000,650,1920,1080,7fa8b2a1e2b522814d5e0c1f33cea6011f442ff830353ad818b76b63f7c80c5b,PLAY,free-throw set on court,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_18,18,ADMITTED,b334504f802120e6504b9ffae1873c3d3de8c72b764ac59c5eee36de9143c534,iiBVytTmfKw,bcl|hapoel atsmon holon v hapoel jerusalem full game basketb,bcl,56.000000,1680,1920,1080,5505d37518bf6a7dd6e70d706d8014587619af9850ff65c50c1562c52c7d38a7,PLAY,wide live play multi-player,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_19,19,ADMITTED,99a24ddb227310061d5f5eca5903e17f872f82e4d97849630f1e71a78dbd0f95,iiBVytTmfKw,bcl|hapoel atsmon holon v hapoel jerusalem full game basketb,bcl,120.000000,3600,1920,1080,29fbe49fc50d74172cc82260608f12841eb761c9aa77d8601492a209b3b1de2d,PLAY,wide live play multi-player,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_20,20,ADMITTED,194ce53b811fc688a4d665bdf8cc4f959e9d31eacee019b326e1bf37638ec947,pYCgIuP6-e0,bcl|mhp riesen ludwigsburg v baxi manresa semi final full ga,bcl,122.000000,3660,1920,1080,2a70965a3f99198ce0cc611f1cd1173ffdf868b21eabf5a4e7afa113d0d4afa0,PLAY,wide live play multi-player,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_21,21,EXCLUDED,f6c4b535e64798ee7fd75a1e8092a7ff2e0ff58d3f75148e1ae896b5212e41de,iiBVytTmfKw,bcl|hapoel atsmon holon v hapoel jerusalem full game basketb,bcl,114.000000,3420,1920,1080,1c5a5a6f03739e55fbf0385e9eb7385fc55ea9ec1edeebf267179532019b07ee,NONPLAY,two-player tight close-up dead ball,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_22,22,EXCLUDED,df7600d3a07d2fe21f179b47662d4d1e43a917bb78480026fec482321cd139f0,g0lXjTWhxQo,bcl|filou oostende v hapoel atsmon holon full game basketbal,bcl,16.000000,480,1920,1080,a4d86cbe16b9e55be85c89f09de98895310d16816ec105ad6b6a62f511bb03a8,NONPLAY,very wide stand view sparse court,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_23,23,EXCLUDED,4f9ae8af48dba362b54125dce1176b16b5e868a567709f08cc7a36c23ce67b8f,g0lXjTWhxQo,bcl|filou oostende v hapoel atsmon holon full game basketbal,bcl,44.000000,1320,1920,1080,aef42e691e7ad11dd2c76f388b4b5f656862d481827f1670835132567302cdbe,NONPLAY,very wide stand view sparse court,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_24,24,EXCLUDED,780661ad729c6c78bdfd882be29034cb8766db4ade5d9fdd8581f957f2f3bd60,g0lXjTWhxQo,bcl|filou oostende v hapoel atsmon holon full game basketbal,bcl,30.000000,900,1920,1080,7781d619bd47ff60bc82635744cf9b1141b1e2e423ad1d8f6a416d97abc1d8c5,NONPLAY,very wide stand view sparse court,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_25,25,EXCLUDED,76e281531977e78a7bde4ee6713d2f4527ab921c98717f9f953cd586f5411af2,pYCgIuP6-e0,bcl|mhp riesen ludwigsburg v baxi manresa semi final full ga,bcl,70.000000,2100,1920,1080,9d1e8fa9d9261e21eb19478971321a8ceedb71f3ac0f761e60b6014b72b5d507,NONPLAY,player portrait close-up,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_26,26,EXCLUDED,de06b629fa46cc84c3b350b175a9dd16fc3006f579618da19dd12ec0bc5c3907,y8UQxPOVdbE,bcl|baxi manresa v dar ssafaka full game basketball champion,bcl,22.000000,660,1920,1080,ee86b355f2cc9e3e7b87f84bd78afa293fa37e87e4261129d37241d68a8d4f24,NONPLAY,coach close-up sideline,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_27,27,ADMITTED,8bebfb5eb4a304c3c6c4c2fff9a46caef90245a25188a04e4f077556a16b4057,Y8Twp7LgPb8,bcl|limoges csp v baxi manresa full game basketball champion,bcl,30.000000,900,1920,1080,a391ecb259d865833104575f81982a7d72eed8c2a50d642f57252545fac16d31,PLAY,wide live play multi-player,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_28,28,EXCLUDED,7b6d911bb6968f91ada00284b5160095f10d43cfb59263d6a14daccf7fef7bf9,g0lXjTWhxQo,bcl|filou oostende v hapoel atsmon holon full game basketbal,bcl,2.000000,60,1920,1080,8c24d1e3857bc79e36616a16f3cbdf120be9816d6b52772d6f50b83f932a3143,NONPLAY,very wide stand view near-empty court,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_29,29,EXCLUDED,bf4a39b2df19a260fcbbe4bdd7ec07ca29291e2cb67305e246097eb3d04eafc5,pYCgIuP6-e0,bcl|mhp riesen ludwigsburg v baxi manresa semi final full ga,bcl,56.000000,1680,1920,1080,e608c4ad6f14d881ae04ead1d94f41df7e84616b7a8503defd36a54d833ac4f1,NONPLAY,coach close-up sideline,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_30,30,EXCLUDED,2db81c9c43b179f2fc60f4c67d50d25a928a679cf883bc0147771e068010101a,g0lXjTWhxQo,bcl|filou oostende v hapoel atsmon holon full game basketbal,bcl,58.000000,1740,1920,1080,5adbc54a9db34953b6833dd650af4c7bd8f3023143a8f80909b71a36433ca4dd,NONPLAY,very wide stand view sparse court,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_31,31,ADMITTED,db73d7759567ca4baaacaaaa9a5829ebae9dcf388f86cebe4ff9d0dfe190955f,iiBVytTmfKw,bcl|hapoel atsmon holon v hapoel jerusalem full game basketb,bcl,68.000000,2040,1920,1080,421f9af78b7a155b713c5166cec29a09307dcb80c7ad3b37a3f27a896d246fd6,PLAY,wide live play multi-player,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_32,32,ADMITTED,e23ccc9159dc9bd2dee3151c5403af8e007c5a0a97453bc4031768541aba7078,y8UQxPOVdbE,bcl|baxi manresa v dar ssafaka full game basketball champion,bcl,72.000000,2160,1920,1080,adad851ef41fdac0622ab43787ce9682657d4eb39a14e4f6f28796045737da64,PLAY,wide live play multi-player,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_33,33,ADMITTED,07be1bb2c44a8b594ae5d295d869ad28a382425b04ad9f1183f14e04639d46fc,y8UQxPOVdbE,bcl|baxi manresa v dar ssafaka full game basketball champion,bcl,2.000000,60,1920,1080,76024c6579797d41bf065e71774451e005bcb720025e12cc8f05518a7c78d3b1,PLAY,wide live play multi-player,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_34,34,EXCLUDED,41f3318c4674ef5348af3d7ec3304784587fbd61b49a322d38091f003464f032,pYCgIuP6-e0,bcl|mhp riesen ludwigsburg v baxi manresa semi final full ga,bcl,82.000000,2460,1920,1080,c6155ca41dcef2388774675692a8c8d53b0be1ff1810b696a898dc1941ae53a6,NONPLAY,player portrait close-up,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_35,35,ADMITTED,6de5556e59f2699f2e370a63cf3d12f49d90fcdf71c0b795137a412c3a95da14,pYCgIuP6-e0,bcl|mhp riesen ludwigsburg v baxi manresa semi final full ga,bcl,20.000000,600,1920,1080,ababf458de079215950173bc946550a6f526bf21b7c0ce6af413acf8139466f8,PLAY,wide live play multi-player,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_36,36,ADMITTED,3ff33d660653153942b22174e2ddbe4b726a66c8c06adff38e36acd0cb8d27b4,Y8Twp7LgPb8,bcl|limoges csp v baxi manresa full game basketball champion,bcl,56.000000,1680,1920,1080,e3d117169ea8247d1910756b8898c8dcea294373c361a9de490c3c58a12b59c1,PLAY,free-throw set on court,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_37,37,EXCLUDED,b04fa1c117acea243e369d011b083b797f718afee64d8bbfa0434347955e1c47,g0lXjTWhxQo,bcl|filou oostende v hapoel atsmon holon full game basketbal,bcl,128.000000,3840,1920,1080,17fa6df8c9d00563016b8f0857f0526c2d557f3ab83724e55438b5148f2c92a4,UNKNOWN,very wide stand view live status unclear,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_38,38,ADMITTED,6e47a579873febf9073d223ac788c8480c9d48adb172be6ce9b6ba425ce8acde,Y8Twp7LgPb8,bcl|limoges csp v baxi manresa full game basketball champion,bcl,84.000000,2520,1920,1080,4fddd3e41880e7488a9f2af23da413e2320acc17fa0835eb51b9bb35e8f0c7c5,PLAY,free-throw set on court,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_39,39,ADMITTED,c634f775e97160e7e6bcae963e80d2d7d15d4abfb0719374eaf0da565e9d6f27,Y8Twp7LgPb8,bcl|limoges csp v baxi manresa full game basketball champion,bcl,72.000000,2160,1920,1080,c06aad641411d2abae095b506ffe93a6891a728989573c5e815e40129f5ada0f,PLAY,free-throw set on court,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_40,40,ADMITTED,3be356dc35cb4875523bba38411cc2576ebfd1b1abf4d8c76372c683d48d99b3,Y8Twp7LgPb8,bcl|limoges csp v baxi manresa full game basketball champion,bcl,4.000000,120,1920,1080,cc609501f29963db9153fd700bd2cfe33952e7962f29fe12899d887a42a8bb8f,PLAY,wide live play multi-player,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_41,41,ADMITTED,b48b6998757802821ff8a36c13f2a952aec2930e373a2e9a6104a9ef58e77b92,iiBVytTmfKw,bcl|hapoel atsmon holon v hapoel jerusalem full game basketb,bcl,30.000000,900,1920,1080,1a8068e3d78db355fa0b55a24e6f503f52f0283f7287868ded516dcc2057cd2e,NONPLAY,cross-dissolve replay transition,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_42,42,ADMITTED,e9fb346fd694fc00cc44989bd4f0f623f6bbafef9f7dbbe5d389b9c7bb8d1c4d,y8UQxPOVdbE,bcl|baxi manresa v dar ssafaka full game basketball champion,bcl,98.000000,2940,1920,1080,75712996bdecf85341df892c06a95bebd09aff0d3f83cdbc04b2167ef8723d8b,PLAY,wide live play multi-player,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_43,43,ADMITTED,c91fdeae9e7b669a1bc095ba8d513d44073ad20e269da831a4ccc832b0dd6329,iiBVytTmfKw,bcl|hapoel atsmon holon v hapoel jerusalem full game basketb,bcl,88.000000,2640,1920,1080,d82f1c20e5334eacae70cd3adc45c345ad18c0665ce8e219a0cb2c1f90a060a6,UNKNOWN,wide view official holds ball live status unclear,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_44,44,EXCLUDED,ef6a95d97c2671d8d9479bd381ca544324af3b4bc02c13e82988767cf5078783,g0lXjTWhxQo,bcl|filou oostende v hapoel atsmon holon full game basketbal,bcl,86.000000,2580,1920,1080,54e34b411b4522607471a49901a3c373207eabf8219560613db42a16959e172d,NONPLAY,very wide stand view sparse court,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_45,45,ADMITTED,66693378ba2776f87f5f314068b51ab093ce6e56124e38ad45be4fa991280c17,Y8Twp7LgPb8,bcl|limoges csp v baxi manresa full game basketball champion,bcl,16.000000,480,1920,1080,e50b07c9331eac38119d94799ee9ce9da314a0c6db447454b151f0e2e4bfe0cc,PLAY,wide live play multi-player,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_46,46,EXCLUDED,cfe0f1150b857597e9ed540567a8ca64c534684a9d8b3237b534debf847c8a34,iiBVytTmfKw,bcl|hapoel atsmon holon v hapoel jerusalem full game basketb,bcl,12.000000,360,1920,1080,07b06696fd735ce6bd092afe13a2d0f2f98c1f87f73850b729235c76eec0b4cb,NONPLAY,timeout huddle with coach,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_47,47,ADMITTED,e3bb7e25d861625ff9afeb7f46031fd0f0b85194ad65ffdc05abc558ea9d3be7,pYCgIuP6-e0,bcl|mhp riesen ludwigsburg v baxi manresa semi final full ga,bcl,8.000000,240,1920,1080,1f767e23fbb0d1b644e67250e54dc2fcdf9782dd996a0710ce376bd9fa294324,PLAY,wide live play multi-player,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_48,48,EXCLUDED,a7daf804b8fb43faa7baff684d24898934b254c249d5e991a3a8af095e624731,pYCgIuP6-e0,bcl|mhp riesen ludwigsburg v baxi manresa semi final full ga,bcl,120.000000,3600,1920,1080,e84b736bbd4fc92c485a246decf5d3d3856c8dc57203539f808348320b89d425,NONPLAY,coach close-up sideline,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_49,49,EXCLUDED,2598426c92806fab11c13bcb462e897833ed4a2802974213d4426deefe99d49f,y8UQxPOVdbE,bcl|baxi manresa v dar ssafaka full game basketball champion,bcl,6.000000,180,1920,1080,ebe7a5e78cbd298bb54153b02b5491c2e4e5be39759e5849b9f410c2ac7c7f09,NONPLAY,referee close-up,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_50,50,EXCLUDED,bce0fb8df2948891a5e6c19d85367fa32a76fd6092af72ba9c0c7ae4662ed6f4,Y8Twp7LgPb8,bcl|limoges csp v baxi manresa full game basketball champion,bcl,126.000000,3780,1920,1080,dca2fe1961c64b22295bed4014e6d8a02e029ce56741cc9337ece75cb8d0dbc8,NONPLAY,courtside interview close-up,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_51,51,ADMITTED,4a90c7d83598edbdf23ea873e8a037905b83309502fe9e2acfd0560129b640d4,Y8Twp7LgPb8,bcl|limoges csp v baxi manresa full game basketball champion,bcl,110.000000,3300,1920,1080,bcf675c7895e089fe530a3660bf6bedae0c8d82a3122e7c205e4dacf323b6ea7,NONPLAY,half time graphic teams leaving,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_52,52,EXCLUDED,2aaf939842c9f66d63110d3c373eb75d4783960768bd44a3004e623f03a5ee84,prxLSgEkawg,eurocup|50 points second half makes the difference besiktas bou,eurocup,112.000000,2800,1920,1080,ca98c09fb5bb226404e8f3bfcc5be8bd511b5c0172355100bbd5a310eb93ecc4,NONPLAY,wide arena break teams gathered,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_53,53,ADMITTED,1d98d3ad1c116f7bab6af81df7d6d125f70b56da71dd58785dd9a73c1b4765e1,pYCgIuP6-e0,bcl|mhp riesen ludwigsburg v baxi manresa semi final full ga,bcl,98.000000,2940,1920,1080,5ba3cc9e75975b4099e0a5f9179bd1c21d8c85986ee1d9cc3cf5412c582d843b,PLAY,wide live play multi-player,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_54,54,EXCLUDED,b432c95ee7679602f7d5652765155b03e110e58299b270505614f62865a8d292,prxLSgEkawg,eurocup|50 points second half makes the difference besiktas bou,eurocup,82.000000,2050,1920,1080,96c48e6b1fbadec0a099b72200a4357510a2ecbd701acbd55d2ae20025d0221c,NONPLAY,wide arena break screen advertisement,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_55,55,EXCLUDED,0eb297e5af3e34b8bcce1478b9eed8ba955e826fb197f8d1ddaf86e589561931,g0lXjTWhxQo,bcl|filou oostende v hapoel atsmon holon full game basketbal,bcl,72.000000,2160,1920,1080,aacd74f560349130c676eab8f64490e454deaae087d664f215de00c77da63e49,NONPLAY,very wide stand view sparse court,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_56,56,ADMITTED,4cbf583a8bc4b2bd359295880e72e1d9e93855e3bce0857cfd5c5938405ccee2,prxLSgEkawg,eurocup|50 points second half makes the difference besiktas bou,eurocup,116.000000,2900,1920,1080,67878fee280a4521b69f7ef1d89402229295c23cb54c6dafed59489ababe0e26,NONPLAY,blurred camera whip pan,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_57,57,EXCLUDED,95c8b5d1b5411b47f52c03301333f088e4b5fcb4234c15446378af95f85dd77d,y8UQxPOVdbE,bcl|baxi manresa v dar ssafaka full game basketball champion,bcl,114.000000,3420,1920,1080,8b0913296cbbaa60c002fca9c0e31901923b7d978bef65ae8511c4210bc7e3f0,PLAY,tight two-player live contest,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_58,58,ADMITTED,e66d243a7e029bd68b44255aef9729b8a21a492e1b4c209e4eedde290c5e6594,Y8Twp7LgPb8,bcl|limoges csp v baxi manresa full game basketball champion,bcl,42.000000,1260,1920,1080,a12dd134c9d6081b38b18b2f6f97a7125d1ff11981fb44d919433b278d0d52c2,PLAY,free-throw set on court,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
card_59,59,EXCLUDED,3ce0d538a3e37b4c924f65718658658b4c725dc64faaae7b7e0b2b392fb51a34,g0lXjTWhxQo,bcl|filou oostende v hapoel atsmon holon full game basketbal,bcl,100.000000,3000,1920,1080,85a0b4fd706a526c702df78e54a7b2b8304d54bcf9d17df4f26c6d8ba72ee472,NONPLAY,very wide stand view sparse court,NOT REACHED,NOT REACHED,SINGLE_REVIEWER_NO_JOINT_LABEL
