distance_frames,source_frame,chained_eligible,direct_seed_eligible,chained_paint_corner_drift_median_px,chained_paint_corner_drift_max_px,direct_seed_paint_corner_drift_median_px,direct_seed_paint_corner_drift_max_px,step,direct_seed
551,2151,True,True,228.44522094726562,333.5048828125,0.0,0.0,"{""matches"": 1924, ""inliers"": 1908, ""inlier_ratio"": 0.9916839916839917, ""rms_reprojection_px"": 0.3131405711174011}","{""matches"": 583, ""inliers"": 531, ""inlier_ratio"": 0.9108061749571184, ""rms_reprojection_px"": 0.33200085163116455}"
552,2152,True,True,228.5848388671875,333.27630615234375,0.0,0.0,"{""matches"": 1913, ""inliers"": 1906, ""inlier_ratio"": 0.996340825927862, ""rms_reprojection_px"": 0.3020508587360382}","{""matches"": 581, ""inliers"": 532, ""inlier_ratio"": 0.9156626506024096, ""rms_reprojection_px"": 0.3498441278934479}"
553,2153,True,True,228.28770446777344,333.0863037109375,0.0,0.0,"{""matches"": 1907, ""inliers"": 1894, ""inlier_ratio"": 0.9931830099632931, ""rms_reprojection_px"": 0.2710443437099457}","{""matches"": 581, ""inliers"": 533, ""inlier_ratio"": 0.9173838209982789, ""rms_reprojection_px"": 0.3324034810066223}"
554,2154,True,True,228.83096313476562,333.3854675292969,0.0,0.0,"{""matches"": 1920, ""inliers"": 1908, ""inlier_ratio"": 0.99375, ""rms_reprojection_px"": 0.26126420497894287}","{""matches"": 580, ""inliers"": 534, ""inlier_ratio"": 0.9206896551724137, ""rms_reprojection_px"": 0.3527165651321411}"
555,2155,True,True,228.7677459716797,333.9606018066406,0.0,0.0,"{""matches"": 1917, ""inliers"": 1900, ""inlier_ratio"": 0.99113197704747, ""rms_reprojection_px"": 0.3102409243583679}","{""matches"": 570, ""inliers"": 526, ""inlier_ratio"": 0.9228070175438596, ""rms_reprojection_px"": 0.3347979784011841}"
556,2156,True,True,228.7261962890625,333.94573974609375,0.0,0.0,"{""matches"": 1920, ""inliers"": 1910, ""inlier_ratio"": 0.9947916666666666, ""rms_reprojection_px"": 0.3072771430015564}","{""matches"": 574, ""inliers"": 532, ""inlier_ratio"": 0.926829268292683, ""rms_reprojection_px"": 0.3454277217388153}"
557,2157,True,True,228.7254638671875,333.9688720703125,0.0,0.0,"{""matches"": 1925, ""inliers"": 1911, ""inlier_ratio"": 0.9927272727272727, ""rms_reprojection_px"": 0.32656407356262207}","{""matches"": 577, ""inliers"": 532, ""inlier_ratio"": 0.9220103986135182, ""rms_reprojection_px"": 0.32298892736434937}"
558,2158,True,True,228.60842895507812,333.0157775878906,0.0,0.0,"{""matches"": 1906, ""inliers"": 1889, ""inlier_ratio"": 0.9910807974816369, ""rms_reprojection_px"": 0.30363112688064575}","{""matches"": 583, ""inliers"": 537, ""inlier_ratio"": 0.9210977701543739, ""rms_reprojection_px"": 0.35975033044815063}"
559,2159,True,True,228.932373046875,333.6520080566406,0.0,0.0,"{""matches"": 1877, ""inliers"": 1866, ""inlier_ratio"": 0.9941395844432606, ""rms_reprojection_px"": 0.31137922406196594}","{""matches"": 584, ""inliers"": 536, ""inlier_ratio"": 0.9178082191780822, ""rms_reprojection_px"": 0.3600994944572449}"
560,2160,True,True,227.9627685546875,333.1231994628906,0.0,0.0,"{""matches"": 1794, ""inliers"": 1771, ""inlier_ratio"": 0.9871794871794872, ""rms_reprojection_px"": 0.4304163455963135}","{""matches"": 555, ""inliers"": 517, ""inlier_ratio"": 0.9315315315315316, ""rms_reprojection_px"": 0.34361791610717773}"
561,2161,True,True,228.27395629882812,332.97320556640625,0.0,0.0,"{""matches"": 1916, ""inliers"": 1901, ""inlier_ratio"": 0.9921711899791231, ""rms_reprojection_px"": 0.31637412309646606}","{""matches"": 554, ""inliers"": 512, ""inlier_ratio"": 0.924187725631769, ""rms_reprojection_px"": 0.33548295497894287}"
562,2162,True,True,228.26107788085938,333.1463623046875,0.0,0.0,"{""matches"": 1882, ""inliers"": 1859, ""inlier_ratio"": 0.987778958554729, ""rms_reprojection_px"": 0.34417060017585754}","{""matches"": 556, ""inliers"": 515, ""inlier_ratio"": 0.9262589928057554, ""rms_reprojection_px"": 0.3223365843296051}"
563,2163,True,True,228.29766845703125,333.3783264160156,0.0,0.0,"{""matches"": 1912, ""inliers"": 1893, ""inlier_ratio"": 0.9900627615062761, ""rms_reprojection_px"": 0.3441935181617737}","{""matches"": 552, ""inliers"": 513, ""inlier_ratio"": 0.9293478260869565, ""rms_reprojection_px"": 0.32292380928993225}"
564,2164,True,True,228.271728515625,333.5180969238281,0.0,0.0,"{""matches"": 1885, ""inliers"": 1869, ""inlier_ratio"": 0.9915119363395225, ""rms_reprojection_px"": 0.3151527941226959}","{""matches"": 552, ""inliers"": 513, ""inlier_ratio"": 0.9293478260869565, ""rms_reprojection_px"": 0.3090813457965851}"
565,2165,True,True,227.96136474609375,333.62933349609375,0.0,0.0,"{""matches"": 1865, ""inliers"": 1849, ""inlier_ratio"": 0.9914209115281502, ""rms_reprojection_px"": 0.23404894769191742}","{""matches"": 562, ""inliers"": 520, ""inlier_ratio"": 0.9252669039145908, ""rms_reprojection_px"": 0.2859211564064026}"
566,2166,True,True,227.9777374267578,333.7392578125,0.0,0.0,"{""matches"": 1885, ""inliers"": 1866, ""inlier_ratio"": 0.9899204244031831, ""rms_reprojection_px"": 0.2637624442577362}","{""matches"": 559, ""inliers"": 520, ""inlier_ratio"": 0.9302325581395349, ""rms_reprojection_px"": 0.2858681380748749}"
567,2167,True,True,227.98321533203125,333.7419738769531,0.0,0.0,"{""matches"": 1886, ""inliers"": 1859, ""inlier_ratio"": 0.9856839872746553, ""rms_reprojection_px"": 0.2427896410226822}","{""matches"": 563, ""inliers"": 521, ""inlier_ratio"": 0.9253996447602132, ""rms_reprojection_px"": 0.2954127788543701}"
568,2168,True,True,227.91879272460938,334.28961181640625,0.0,0.0,"{""matches"": 1875, ""inliers"": 1857, ""inlier_ratio"": 0.9904, ""rms_reprojection_px"": 0.12312305718660355}","{""matches"": 558, ""inliers"": 519, ""inlier_ratio"": 0.9301075268817204, ""rms_reprojection_px"": 0.283061683177948}"
569,2169,True,True,227.6630859375,334.1747131347656,0.0,0.0,"{""matches"": 1876, ""inliers"": 1866, ""inlier_ratio"": 0.9946695095948828, ""rms_reprojection_px"": 0.153780996799469}","{""matches"": 564, ""inliers"": 521, ""inlier_ratio"": 0.9237588652482269, ""rms_reprojection_px"": 0.2749534547328949}"
570,2170,True,True,228.40689086914062,334.5137939453125,0.0,0.0,"{""matches"": 1876, ""inliers"": 1865, ""inlier_ratio"": 0.994136460554371, ""rms_reprojection_px"": 0.1915140300989151}","{""matches"": 565, ""inliers"": 525, ""inlier_ratio"": 0.9292035398230089, ""rms_reprojection_px"": 0.3074829578399658}"
571,2171,True,True,227.78182983398438,334.3332824707031,0.0,0.0,"{""matches"": 1877, ""inliers"": 1866, ""inlier_ratio"": 0.9941395844432606, ""rms_reprojection_px"": 0.18001429736614227}","{""matches"": 569, ""inliers"": 521, ""inlier_ratio"": 0.9156414762741653, ""rms_reprojection_px"": 0.29144126176834106}"
572,2172,True,True,227.82955932617188,334.1143798828125,0.0,0.0,"{""matches"": 1879, ""inliers"": 1859, ""inlier_ratio"": 0.9893560404470463, ""rms_reprojection_px"": 0.23830462992191315}","{""matches"": 576, ""inliers"": 531, ""inlier_ratio"": 0.921875, ""rms_reprojection_px"": 0.28988492488861084}"
573,2173,True,True,227.92250061035156,334.13238525390625,0.0,0.0,"{""matches"": 1870, ""inliers"": 1848, ""inlier_ratio"": 0.9882352941176471, ""rms_reprojection_px"": 0.23117762804031372}","{""matches"": 571, ""inliers"": 529, ""inlier_ratio"": 0.9264448336252189, ""rms_reprojection_px"": 0.2971964478492737}"
574,2174,True,True,227.3466796875,332.9692687988281,0.0,0.0,"{""matches"": 1804, ""inliers"": 1789, ""inlier_ratio"": 0.9916851441241685, ""rms_reprojection_px"": 0.33594653010368347}","{""matches"": 575, ""inliers"": 533, ""inlier_ratio"": 0.9269565217391305, ""rms_reprojection_px"": 0.3025776445865631}"
575,2175,True,True,227.63307189941406,334.1139831542969,0.0,0.0,"{""matches"": 1814, ""inliers"": 1791, ""inlier_ratio"": 0.9873208379272327, ""rms_reprojection_px"": 0.33638259768486023}","{""matches"": 580, ""inliers"": 534, ""inlier_ratio"": 0.9206896551724137, ""rms_reprojection_px"": 0.29513806104660034}"
576,2176,True,True,227.64894104003906,333.94403076171875,0.0,0.0,"{""matches"": 1817, ""inliers"": 1789, ""inlier_ratio"": 0.9845899834892681, ""rms_reprojection_px"": 0.33199331164360046}","{""matches"": 578, ""inliers"": 532, ""inlier_ratio"": 0.9204152249134948, ""rms_reprojection_px"": 0.3105482757091522}"
577,2177,True,True,227.1388397216797,333.1678771972656,0.0,0.0,"{""matches"": 1849, ""inliers"": 1822, ""inlier_ratio"": 0.9853975121687398, ""rms_reprojection_px"": 0.2762905955314636}","{""matches"": 580, ""inliers"": 531, ""inlier_ratio"": 0.9155172413793103, ""rms_reprojection_px"": 0.3050844669342041}"
578,2178,True,True,227.1473388671875,333.11236572265625,0.0,0.0,"{""matches"": 1906, ""inliers"": 1877, ""inlier_ratio"": 0.9847848898216159, ""rms_reprojection_px"": 0.25442740321159363}","{""matches"": 583, ""inliers"": 535, ""inlier_ratio"": 0.9176672384219554, ""rms_reprojection_px"": 0.3032240569591522}"
579,2179,True,True,226.97039794921875,333.1159362792969,0.0,0.0,"{""matches"": 1811, ""inliers"": 1789, ""inlier_ratio"": 0.9878520154610713, ""rms_reprojection_px"": 0.3308107256889343}","{""matches"": 582, ""inliers"": 542, ""inlier_ratio"": 0.9312714776632303, ""rms_reprojection_px"": 0.34530988335609436}"
580,2180,True,True,226.9969940185547,334.09765625,0.0,0.0,"{""matches"": 1849, ""inliers"": 1831, ""inlier_ratio"": 0.9902650081124933, ""rms_reprojection_px"": 0.34608015418052673}","{""matches"": 568, ""inliers"": 528, ""inlier_ratio"": 0.9295774647887324, ""rms_reprojection_px"": 0.3206508159637451}"
581,2181,True,True,226.6148681640625,332.85986328125,0.0,0.0,"{""matches"": 1852, ""inliers"": 1835, ""inlier_ratio"": 0.9908207343412527, ""rms_reprojection_px"": 0.2903282940387726}","{""matches"": 579, ""inliers"": 538, ""inlier_ratio"": 0.9291882556131261, ""rms_reprojection_px"": 0.36155006289482117}"
582,2182,True,True,226.19317626953125,332.6680908203125,0.0,0.0,"{""matches"": 1834, ""inliers"": 1811, ""inlier_ratio"": 0.9874591057797165, ""rms_reprojection_px"": 0.3275209069252014}","{""matches"": 582, ""inliers"": 540, ""inlier_ratio"": 0.9278350515463918, ""rms_reprojection_px"": 0.36164921522140503}"
583,2183,True,True,226.22171020507812,332.591064453125,0.0,0.0,"{""matches"": 1792, ""inliers"": 1779, ""inlier_ratio"": 0.9927455357142857, ""rms_reprojection_px"": 0.3894979953765869}","{""matches"": 577, ""inliers"": 542, ""inlier_ratio"": 0.9393414211438474, ""rms_reprojection_px"": 0.34924229979515076}"
584,2184,True,True,226.10400390625,332.5967102050781,0.0,0.0,"{""matches"": 1813, ""inliers"": 1790, ""inlier_ratio"": 0.9873138444567016, ""rms_reprojection_px"": 0.37669259309768677}","{""matches"": 584, ""inliers"": 541, ""inlier_ratio"": 0.9263698630136986, ""rms_reprojection_px"": 0.322164922952652}"
585,2185,True,True,226.1370849609375,332.5533142089844,0.0,0.0,"{""matches"": 1822, ""inliers"": 1812, ""inlier_ratio"": 0.9945115257958288, ""rms_reprojection_px"": 0.3524758219718933}","{""matches"": 595, ""inliers"": 552, ""inlier_ratio"": 0.9277310924369748, ""rms_reprojection_px"": 0.32535627484321594}"
586,2186,True,True,225.59906005859375,332.1110534667969,0.0,0.0,"{""matches"": 1819, ""inliers"": 1804, ""inlier_ratio"": 0.9917537108301264, ""rms_reprojection_px"": 0.41649147868156433}","{""matches"": 585, ""inliers"": 543, ""inlier_ratio"": 0.9282051282051282, ""rms_reprojection_px"": 0.3252467215061188}"
587,2187,True,True,225.41827392578125,331.89105224609375,0.0,0.0,"{""matches"": 1811, ""inliers"": 1786, ""inlier_ratio"": 0.9861954721148537, ""rms_reprojection_px"": 0.4359019100666046}","{""matches"": 584, ""inliers"": 542, ""inlier_ratio"": 0.928082191780822, ""rms_reprojection_px"": 0.3061668276786804}"
588,2188,True,True,225.12164306640625,331.676025390625,0.0,0.0,"{""matches"": 1809, ""inliers"": 1788, ""inlier_ratio"": 0.988391376451078, ""rms_reprojection_px"": 0.4627059996128082}","{""matches"": 584, ""inliers"": 545, ""inlier_ratio"": 0.9332191780821918, ""rms_reprojection_px"": 0.3272399306297302}"
589,2189,True,True,225.29779052734375,331.6710510253906,0.0,0.0,"{""matches"": 1792, ""inliers"": 1778, ""inlier_ratio"": 0.9921875, ""rms_reprojection_px"": 0.45635467767715454}","{""matches"": 584, ""inliers"": 551, ""inlier_ratio"": 0.9434931506849316, ""rms_reprojection_px"": 0.3254587948322296}"
590,2190,True,True,223.82742309570312,331.2816467285156,0.0,0.0,"{""matches"": 1812, ""inliers"": 1790, ""inlier_ratio"": 0.9878587196467992, ""rms_reprojection_px"": 0.5044693350791931}","{""matches"": 586, ""inliers"": 548, ""inlier_ratio"": 0.9351535836177475, ""rms_reprojection_px"": 0.3121126890182495}"
591,2191,True,True,223.8047332763672,331.4223327636719,0.0,0.0,"{""matches"": 1790, ""inliers"": 1768, ""inlier_ratio"": 0.9877094972067039, ""rms_reprojection_px"": 0.506741464138031}","{""matches"": 587, ""inliers"": 549, ""inlier_ratio"": 0.9352640545144804, ""rms_reprojection_px"": 0.34588491916656494}"
592,2192,True,True,222.84385681152344,331.4808654785156,0.0,0.0,"{""matches"": 1736, ""inliers"": 1724, ""inlier_ratio"": 0.9930875576036866, ""rms_reprojection_px"": 0.577896237373352}","{""matches"": 600, ""inliers"": 559, ""inlier_ratio"": 0.9316666666666666, ""rms_reprojection_px"": 0.34669187664985657}"
593,2193,True,True,221.87509155273438,331.642578125,0.0,0.0,"{""matches"": 1773, ""inliers"": 1752, ""inlier_ratio"": 0.988155668358714, ""rms_reprojection_px"": 0.5679783821105957}","{""matches"": 597, ""inliers"": 557, ""inlier_ratio"": 0.932998324958124, ""rms_reprojection_px"": 0.3300855755805969}"
594,2194,True,True,220.66976928710938,331.0257263183594,0.0,0.0,"{""matches"": 1774, ""inliers"": 1748, ""inlier_ratio"": 0.9853438556933484, ""rms_reprojection_px"": 0.5834161043167114}","{""matches"": 602, ""inliers"": 556, ""inlier_ratio"": 0.9235880398671097, ""rms_reprojection_px"": 0.3560444712638855}"
595,2195,True,True,219.44436645507812,330.3738098144531,0.0,0.0,"{""matches"": 1796, ""inliers"": 1774, ""inlier_ratio"": 0.987750556792873, ""rms_reprojection_px"": 0.5897260904312134}","{""matches"": 587, ""inliers"": 543, ""inlier_ratio"": 0.9250425894378195, ""rms_reprojection_px"": 0.33650097250938416}"
596,2196,True,True,219.42047119140625,331.2984619140625,0.0,0.0,"{""matches"": 1792, ""inliers"": 1759, ""inlier_ratio"": 0.9815848214285714, ""rms_reprojection_px"": 0.5675912499427795}","{""matches"": 590, ""inliers"": 544, ""inlier_ratio"": 0.9220338983050848, ""rms_reprojection_px"": 0.3523803651332855}"
597,2197,True,True,220.28619384765625,331.32647705078125,0.0,0.0,"{""matches"": 1788, ""inliers"": 1732, ""inlier_ratio"": 0.9686800894854586, ""rms_reprojection_px"": 0.5058994293212891}","{""matches"": 594, ""inliers"": 551, ""inlier_ratio"": 0.9276094276094277, ""rms_reprojection_px"": 0.36275365948677063}"
598,2198,True,True,219.26199340820312,330.5158386230469,0.0,0.0,"{""matches"": 1807, ""inliers"": 1773, ""inlier_ratio"": 0.9811842833425567, ""rms_reprojection_px"": 0.5331507921218872}","{""matches"": 590, ""inliers"": 546, ""inlier_ratio"": 0.9254237288135593, ""rms_reprojection_px"": 0.3724329173564911}"
599,2199,True,True,217.8280029296875,330.6256408691406,0.0,0.0,"{""matches"": 1793, ""inliers"": 1768, ""inlier_ratio"": 0.9860568878973787, ""rms_reprojection_px"": 0.6032082438468933}","{""matches"": 588, ""inliers"": 542, ""inlier_ratio"": 0.9217687074829932, ""rms_reprojection_px"": 0.3460461497306824}"
600,2200,True,True,216.9007568359375,329.5381164550781,0.0,0.0,"{""matches"": 1784, ""inliers"": 1754, ""inlier_ratio"": 0.9831838565022422, ""rms_reprojection_px"": 0.6271831393241882}","{""matches"": 590, ""inliers"": 546, ""inlier_ratio"": 0.9254237288135593, ""rms_reprojection_px"": 0.3499855101108551}"
601,2201,True,True,215.28347778320312,328.1603088378906,0.0,0.0,"{""matches"": 1774, ""inliers"": 1732, ""inlier_ratio"": 0.9763246899661782, ""rms_reprojection_px"": 0.5774650573730469}","{""matches"": 594, ""inliers"": 549, ""inlier_ratio"": 0.9242424242424242, ""rms_reprojection_px"": 0.30941838026046753}"
602,2202,True,True,213.89743041992188,327.3067626953125,0.0,0.0,"{""matches"": 1781, ""inliers"": 1748, ""inlier_ratio"": 0.9814710836608647, ""rms_reprojection_px"": 0.6280273199081421}","{""matches"": 594, ""inliers"": 554, ""inlier_ratio"": 0.9326599326599326, ""rms_reprojection_px"": 0.33920416235923767}"
603,2203,True,True,213.01971435546875,326.5171813964844,0.0,0.0,"{""matches"": 1798, ""inliers"": 1772, ""inlier_ratio"": 0.985539488320356, ""rms_reprojection_px"": 0.6418375372886658}","{""matches"": 589, ""inliers"": 552, ""inlier_ratio"": 0.9371816638370118, ""rms_reprojection_px"": 0.3424454927444458}"
604,2204,True,True,211.65237426757812,325.09722900390625,0.0,0.0,"{""matches"": 1769, ""inliers"": 1730, ""inlier_ratio"": 0.9779536461277558, ""rms_reprojection_px"": 0.6320806741714478}","{""matches"": 587, ""inliers"": 547, ""inlier_ratio"": 0.9318568994889267, ""rms_reprojection_px"": 0.3308391273021698}"
605,2205,True,True,209.44766235351562,323.67608642578125,0.0,0.0,"{""matches"": 1791, ""inliers"": 1768, ""inlier_ratio"": 0.9871580122836404, ""rms_reprojection_px"": 0.6102491021156311}","{""matches"": 577, ""inliers"": 541, ""inlier_ratio"": 0.9376083188908145, ""rms_reprojection_px"": 0.34612664580345154}"
606,2206,True,True,208.74581909179688,322.16033935546875,0.0,0.0,"{""matches"": 1785, ""inliers"": 1768, ""inlier_ratio"": 0.9904761904761905, ""rms_reprojection_px"": 0.5737829208374023}","{""matches"": 578, ""inliers"": 540, ""inlier_ratio"": 0.9342560553633218, ""rms_reprojection_px"": 0.28920063376426697}"
607,2207,True,True,207.1965789794922,320.25164794921875,0.0,0.0,"{""matches"": 1747, ""inliers"": 1730, ""inlier_ratio"": 0.9902690326273612, ""rms_reprojection_px"": 0.6059870719909668}","{""matches"": 573, ""inliers"": 540, ""inlier_ratio"": 0.9424083769633508, ""rms_reprojection_px"": 0.3138294219970703}"
608,2208,True,True,205.35910034179688,319.8665771484375,0.0,0.0,"{""matches"": 1780, ""inliers"": 1757, ""inlier_ratio"": 0.9870786516853932, ""rms_reprojection_px"": 0.565501868724823}","{""matches"": 579, ""inliers"": 534, ""inlier_ratio"": 0.9222797927461139, ""rms_reprojection_px"": 0.36948689818382263}"
609,2209,True,True,204.08737182617188,317.8829040527344,0.0,0.0,"{""matches"": 1656, ""inliers"": 1615, ""inlier_ratio"": 0.9752415458937198, ""rms_reprojection_px"": 0.6137275099754333}","{""matches"": 516, ""inliers"": 481, ""inlier_ratio"": 0.9321705426356589, ""rms_reprojection_px"": 0.3596212565898895}"
610,2210,True,True,202.69586181640625,315.35040283203125,0.0,0.0,"{""matches"": 1610, ""inliers"": 1576, ""inlier_ratio"": 0.9788819875776398, ""rms_reprojection_px"": 0.5632094740867615}","{""matches"": 512, ""inliers"": 468, ""inlier_ratio"": 0.9140625, ""rms_reprojection_px"": 0.3303731083869934}"
611,2211,True,True,201.2987823486328,314.08544921875,0.0,0.0,"{""matches"": 1780, ""inliers"": 1743, ""inlier_ratio"": 0.9792134831460674, ""rms_reprojection_px"": 0.5418199896812439}","{""matches"": 513, ""inliers"": 471, ""inlier_ratio"": 0.9181286549707602, ""rms_reprojection_px"": 0.31718817353248596}"
612,2212,True,True,199.82058715820312,310.73565673828125,0.0,0.0,"{""matches"": 1809, ""inliers"": 1785, ""inlier_ratio"": 0.9867330016583747, ""rms_reprojection_px"": 0.5639592409133911}","{""matches"": 509, ""inliers"": 475, ""inlier_ratio"": 0.9332023575638507, ""rms_reprojection_px"": 0.3790484070777893}"
613,2213,True,True,198.5645294189453,309.22601318359375,0.0,0.0,"{""matches"": 1784, ""inliers"": 1756, ""inlier_ratio"": 0.984304932735426, ""rms_reprojection_px"": 0.5772855877876282}","{""matches"": 511, ""inliers"": 475, ""inlier_ratio"": 0.9295499021526419, ""rms_reprojection_px"": 0.3802718222141266}"
614,2214,True,True,196.87322998046875,307.6912841796875,0.0,0.0,"{""matches"": 1791, ""inliers"": 1769, ""inlier_ratio"": 0.9877163595756561, ""rms_reprojection_px"": 0.591117262840271}","{""matches"": 510, ""inliers"": 475, ""inlier_ratio"": 0.9313725490196079, ""rms_reprojection_px"": 0.31555479764938354}"
615,2215,True,True,194.94821166992188,305.4220275878906,0.0,0.0,"{""matches"": 1783, ""inliers"": 1760, ""inlier_ratio"": 0.9871003925967471, ""rms_reprojection_px"": 0.5450856685638428}","{""matches"": 528, ""inliers"": 490, ""inlier_ratio"": 0.928030303030303, ""rms_reprojection_px"": 0.34070467948913574}"
616,2216,True,True,193.9773712158203,304.01849365234375,0.0,0.0,"{""matches"": 1759, ""inliers"": 1726, ""inlier_ratio"": 0.9812393405343945, ""rms_reprojection_px"": 0.5864876508712769}","{""matches"": 525, ""inliers"": 487, ""inlier_ratio"": 0.9276190476190476, ""rms_reprojection_px"": 0.31193092465400696}"
617,2217,True,True,195.34365844726562,303.65069580078125,0.0,0.0,"{""matches"": 1785, ""inliers"": 1755, ""inlier_ratio"": 0.9831932773109243, ""rms_reprojection_px"": 0.614031195640564}","{""matches"": 533, ""inliers"": 492, ""inlier_ratio"": 0.9230769230769231, ""rms_reprojection_px"": 0.3336893618106842}"
618,2218,True,True,194.44290161132812,302.95111083984375,0.0,0.0,"{""matches"": 1779, ""inliers"": 1743, ""inlier_ratio"": 0.9797639123102867, ""rms_reprojection_px"": 0.6138611435890198}","{""matches"": 535, ""inliers"": 495, ""inlier_ratio"": 0.9252336448598131, ""rms_reprojection_px"": 0.3285459578037262}"
619,2219,True,True,190.61660766601562,298.8902893066406,0.0,0.0,"{""matches"": 1783, ""inliers"": 1749, ""inlier_ratio"": 0.9809310151430174, ""rms_reprojection_px"": 0.6061971187591553}","{""matches"": 527, ""inliers"": 488, ""inlier_ratio"": 0.9259962049335864, ""rms_reprojection_px"": 0.3103206753730774}"
620,2220,True,True,188.45797729492188,296.9920959472656,0.0,0.0,"{""matches"": 1493, ""inliers"": 1447, ""inlier_ratio"": 0.9691895512391159, ""rms_reprojection_px"": 0.7203584313392639}","{""matches"": 533, ""inliers"": 483, ""inlier_ratio"": 0.9061913696060038, ""rms_reprojection_px"": 0.376456618309021}"
621,2221,True,True,186.2435302734375,293.78643798828125,0.0,0.0,"{""matches"": 1763, ""inliers"": 1725, ""inlier_ratio"": 0.9784458309699376, ""rms_reprojection_px"": 0.5909575819969177}","{""matches"": 537, ""inliers"": 483, ""inlier_ratio"": 0.8994413407821229, ""rms_reprojection_px"": 0.3430878520011902}"
622,2222,True,True,185.45034790039062,292.581787109375,0.0,0.0,"{""matches"": 1731, ""inliers"": 1703, ""inlier_ratio"": 0.9838243789716926, ""rms_reprojection_px"": 0.6691360473632812}","{""matches"": 526, ""inliers"": 474, ""inlier_ratio"": 0.9011406844106464, ""rms_reprojection_px"": 0.33352962136268616}"
623,2223,True,True,183.4635467529297,289.7997741699219,0.0,0.0,"{""matches"": 1791, ""inliers"": 1769, ""inlier_ratio"": 0.9877163595756561, ""rms_reprojection_px"": 0.6823873519897461}","{""matches"": 535, ""inliers"": 480, ""inlier_ratio"": 0.897196261682243, ""rms_reprojection_px"": 0.34163886308670044}"
624,2224,True,True,180.42369079589844,286.90460205078125,0.0,0.0,"{""matches"": 1759, ""inliers"": 1731, ""inlier_ratio"": 0.9840818646958499, ""rms_reprojection_px"": 0.6809895634651184}","{""matches"": 528, ""inliers"": 475, ""inlier_ratio"": 0.8996212121212122, ""rms_reprojection_px"": 0.32717451453208923}"
625,2225,True,True,178.54833984375,284.61383056640625,0.0,0.0,"{""matches"": 1717, ""inliers"": 1670, ""inlier_ratio"": 0.9726266744321491, ""rms_reprojection_px"": 0.6393042802810669}","{""matches"": 537, ""inliers"": 476, ""inlier_ratio"": 0.8864059590316573, ""rms_reprojection_px"": 0.31787750124931335}"
626,2226,True,True,177.22206115722656,283.61163330078125,0.0,0.0,"{""matches"": 1753, ""inliers"": 1717, ""inlier_ratio"": 0.9794637763833428, ""rms_reprojection_px"": 0.644798994064331}","{""matches"": 528, ""inliers"": 467, ""inlier_ratio"": 0.884469696969697, ""rms_reprojection_px"": 0.28641393780708313}"
627,2227,True,True,174.3127899169922,279.9320373535156,0.0,0.0,"{""matches"": 1778, ""inliers"": 1746, ""inlier_ratio"": 0.9820022497187851, ""rms_reprojection_px"": 0.672346830368042}","{""matches"": 532, ""inliers"": 477, ""inlier_ratio"": 0.8966165413533834, ""rms_reprojection_px"": 0.31566962599754333}"
628,2228,True,True,177.22509765625,280.9952087402344,0.0,0.0,"{""matches"": 1672, ""inliers"": 1637, ""inlier_ratio"": 0.979066985645933, ""rms_reprojection_px"": 0.5594179034233093}","{""matches"": 544, ""inliers"": 486, ""inlier_ratio"": 0.8933823529411765, ""rms_reprojection_px"": 0.41750335693359375}"
629,2229,True,True,172.08522033691406,276.2947998046875,0.0,0.0,"{""matches"": 1715, ""inliers"": 1671, ""inlier_ratio"": 0.9743440233236151, ""rms_reprojection_px"": 0.6091928482055664}","{""matches"": 577, ""inliers"": 524, ""inlier_ratio"": 0.9081455805892548, ""rms_reprojection_px"": 0.34951457381248474}"
630,2230,True,True,170.6273193359375,275.1584777832031,0.0,0.0,"{""matches"": 1770, ""inliers"": 1736, ""inlier_ratio"": 0.9807909604519774, ""rms_reprojection_px"": 0.587580144405365}","{""matches"": 626, ""inliers"": 568, ""inlier_ratio"": 0.9073482428115016, ""rms_reprojection_px"": 0.3434638977050781}"
631,2231,True,True,168.03579711914062,271.4076843261719,0.0,0.0,"{""matches"": 1797, ""inliers"": 1771, ""inlier_ratio"": 0.9855314412910406, ""rms_reprojection_px"": 0.5679791569709778}","{""matches"": 612, ""inliers"": 563, ""inlier_ratio"": 0.9199346405228758, ""rms_reprojection_px"": 0.36134305596351624}"
632,2232,True,True,166.0796661376953,268.58575439453125,0.0,0.0,"{""matches"": 1812, ""inliers"": 1790, ""inlier_ratio"": 0.9878587196467992, ""rms_reprojection_px"": 0.5415210127830505}","{""matches"": 618, ""inliers"": 566, ""inlier_ratio"": 0.9158576051779935, ""rms_reprojection_px"": 0.38049083948135376}"
633,2233,True,True,164.08738708496094,266.3698425292969,0.0,0.0,"{""matches"": 1816, ""inliers"": 1783, ""inlier_ratio"": 0.9818281938325991, ""rms_reprojection_px"": 0.5458375215530396}","{""matches"": 615, ""inliers"": 561, ""inlier_ratio"": 0.9121951219512195, ""rms_reprojection_px"": 0.34282955527305603}"
634,2234,True,True,163.5386962890625,264.6275634765625,0.0,0.0,"{""matches"": 1808, ""inliers"": 1784, ""inlier_ratio"": 0.9867256637168141, ""rms_reprojection_px"": 0.5414933562278748}","{""matches"": 620, ""inliers"": 566, ""inlier_ratio"": 0.9129032258064517, ""rms_reprojection_px"": 0.42973336577415466}"
