game,n_ticks,record_type,date,timestamp_start,timestamp_end,outcome,e4_brier,ladder_base_brier,arm,nominal,cell,group_id,n_games,folds,mean_probability,observed_frequency,mean_lo,mean_hi,covered
401850920,288,paired_loss,2026-01-29,2026-01-30T01:11:17Z,2026-01-30T05:58:16Z,0.0,0.03233060590277778,0.03020802117390632,,,,,,,,,,,
401859965,183,paired_loss,2026-06-08,2026-06-09T00:45:03Z,2026-06-09T03:47:03Z,0.0,0.16878294672131147,0.16630388435718804,,,,,,,,,,,
401866758,212,paired_loss,2026-04-17,2026-04-17T23:41:47Z,2026-04-18T03:12:39Z,1.0,0.026603674528301886,0.03817547216159638,,,,,,,,,,,
401869191,303,paired_loss,2026-04-19,2026-04-19T17:11:53Z,2026-04-19T22:13:42Z,1.0,0.0007620891089108907,0.0015229636615976877,,,,,,,,,,,
401869373,188,paired_loss,2026-04-27,2026-04-28T01:44:04Z,2026-04-28T04:51:03Z,0.0,0.01802571010638298,0.014614648988227728,,,,,,,,,,,
401869386,240,paired_loss,2026-04-28,2026-04-29T01:49:04Z,2026-04-29T05:48:03Z,1.0,0.002062870833333333,0.002772048117850387,,,,,,,,,,,
401869389,191,paired_loss,2026-04-23,2026-04-23T23:11:16Z,2026-04-24T02:21:06Z,1.0,0.09054428403141361,0.09412281849562633,,,,,,,,,,,
401869391,195,paired_loss,2026-04-25,2026-04-25T22:14:04Z,2026-04-26T01:28:04Z,0.0,0.03791604102564102,0.04084734985302453,,,,,,,,,,,
401869397,186,paired_loss,2026-04-21,2026-04-22T02:48:03Z,2026-04-22T05:53:07Z,1.0,0.1846659072580645,0.19104858789197907,,,,,,,,,,,
401869402,264,paired_loss,2026-04-30,2026-05-01T01:46:03Z,2026-05-01T06:09:04Z,1.0,0.17409133617424244,0.18743290223998618,,,,,,,,,,,
401869404,191,paired_loss,2026-04-24,2026-04-24T23:13:05Z,2026-04-25T02:23:04Z,0.0,0.03753002356020943,0.025933676462287527,,,,,,,,,,,
401869406,180,paired_loss,2026-04-26,2026-04-26T23:07:05Z,2026-04-27T02:06:04Z,0.0,0.016224619444444442,0.016695009427019226,,,,,,,,,,,
401869408,210,paired_loss,2026-04-28,2026-04-28T23:14:15Z,2026-04-29T02:43:03Z,0.0,0.3690578880952381,0.38227348833089686,,,,,,,,,,,
401869410,175,paired_loss,2026-04-30,2026-05-01T00:13:19Z,2026-05-01T03:07:03Z,1.0,0.15429924285714286,0.1553766680059675,,,,,,,,,,,
401869417,220,paired_loss,2026-05-01,2026-05-01T23:10:19Z,2026-05-02T02:49:06Z,0.0,0.28900186704545455,0.2898316299739053,,,,,,,,,,,
401869418,315,paired_loss,2026-05-03,2026-05-03T19:42:07Z,2026-05-04T00:56:03Z,1.0,0.017138094444444443,0.016970659331980643,,,,,,,,,,,
401871161,266,paired_loss,2026-05-08,2026-05-08T23:12:18Z,2026-05-09T03:37:05Z,0.0,0.10467808364661654,0.10261958376984284,,,,,,,,,,,
,419,grouped_coverage,,2024-12-31T03:27:03Z,2026-05-01T01:49:04Z,,,,e4,0.9,P1,0.0,33.0,1;2;3;4;5,0.15989976133651548,0.1575178997613365,0.08701258207376052,0.23779081800536003,1.0
,419,grouped_coverage,,2024-12-31T03:19:03Z,2026-05-01T02:15:04Z,,,,e4,0.9,P1,1.0,50.0,1;2;3;4;5,0.2572315035799523,0.2840095465393795,0.1739348725256033,0.3405281346343013,1.0
,418,grouped_coverage,,2024-12-31T03:14:03Z,2026-05-01T02:11:04Z,,,,e4,0.9,P1,2.0,59.0,1;2;3;4;5,0.3128708133971292,0.3875598086124402,0.2294088435637746,0.39633278323048377,1.0
,419,grouped_coverage,,2024-12-28T20:26:02Z,2026-06-09T01:15:04Z,,,,e4,0.9,P1,3.0,71.0,1;2;3;4;5,0.3606801909307875,0.36992840095465396,0.2723966509313234,0.4489637309302518,1.0
,418,grouped_coverage,,2024-12-28T20:20:03Z,2026-06-09T01:07:04Z,,,,e4,0.9,P1,4.0,68.0,1;2;3;4;5,0.4107535885167465,0.33253588516746413,0.3332995815928306,0.48820759544066233,0.0
,419,grouped_coverage,,2024-12-28T20:12:03Z,2026-06-09T00:50:03Z,,,,e4,0.9,P1,5.0,73.0,1;2;3;4;5,0.45935560859188546,0.4152744630071599,0.37552191359758325,0.5431893035861876,1.0
,419,grouped_coverage,,2024-12-28T20:31:03Z,2026-06-09T00:46:04Z,,,,e4,0.9,P1,6.0,69.0,1;2;3;4;5,0.5102505966587113,0.47494033412887826,0.4252856721086834,0.595215521208739,1.0
,418,grouped_coverage,,2024-12-28T20:35:03Z,2026-04-23T23:30:10Z,,,,e4,0.9,P1,7.0,72.0,1;2;3;4;5,0.5611602870813397,0.49521531100478466,0.4854196175030893,0.63690095665959,1.0
,419,grouped_coverage,,2024-12-28T20:36:03Z,2026-05-08T23:39:10Z,,,,e4,0.9,P1,8.0,76.0,1;2;3;4;5,0.6084248210023867,0.5322195704057279,0.5413414904810073,0.6755081515237659,0.0
,418,grouped_coverage,,2024-12-29T03:26:03Z,2026-05-08T23:38:05Z,,,,e4,0.9,P1,9.0,71.0,1;2;3;4;5,0.6574641148325359,0.6411483253588517,0.5826569076256866,0.7322713220393853,1.0
,419,grouped_coverage,,2024-12-29T03:30:03Z,2026-05-08T23:37:05Z,,,,e4,0.9,P1,10.0,68.0,1;2;3;4;5,0.6999045346062053,0.6443914081145584,0.6263582841805364,0.7734507850318744,1.0
,419,grouped_coverage,,2024-12-29T23:15:03Z,2026-05-08T23:27:05Z,,,,e4,0.9,P1,11.0,64.0,1;2;3;4;5,0.7509904534606207,0.5894988066825776,0.6690096264350877,0.8329712804861533,0.0
,418,grouped_coverage,,2024-12-29T23:11:03Z,2026-05-03T19:48:04Z,,,,e4,0.9,P1,12.0,53.0,1;2;3;4;5,0.8076315789473684,0.6985645933014354,0.7135967438917565,0.9016664140029802,0.0
,419,grouped_coverage,,2025-01-03T01:11:03Z,2026-04-29T02:03:04Z,,,,e4,0.9,P1,13.0,40.0,1;2;3;4;5,0.8628520286396183,0.8591885441527446,0.759308420144024,0.9586026990172443,1.0
,418,grouped_coverage,,2025-01-03T01:13:03Z,2026-04-29T02:15:04Z,,,,e4,0.9,P1,14.0,27.0,1;2;3;4;5,0.9277344497607656,0.9856459330143541,0.8323092451254535,0.9885782748372601,1.0
,414,grouped_coverage,,2024-12-31T04:02:03Z,2026-04-27T00:25:04Z,,,,e4,0.9,P2,0.0,19.0,1;2;3;4;5,0.06470652173913043,0.014492753623188406,0.021235497803180518,0.1167259015375324,0.0
,414,grouped_coverage,,2024-12-31T03:52:03Z,2026-04-28T02:55:03Z,,,,e4,0.9,P2,1.0,30.0,1;2;3;4;5,0.13035024154589372,0.09420289855072464,0.06954878230102021,0.1920072908304255,1.0
,414,grouped_coverage,,2024-12-31T03:51:03Z,2026-04-28T02:40:04Z,,,,e4,0.9,P2,2.0,39.0,1;2;3;4;5,0.18204106280193236,0.050724637681159424,0.09905017708174059,0.26503194852212414,0.0
,413,grouped_coverage,,2024-12-31T03:44:03Z,2026-05-09T00:17:06Z,,,,e4,0.9,P2,3.0,50.0,1;2;3;4;5,0.23335351089588377,0.15012106537530268,0.1534006733335085,0.31330634845825905,0.0
,414,grouped_coverage,,2024-12-31T03:47:03Z,2026-05-09T00:19:08Z,,,,e4,0.9,P2,4.0,58.0,1;2;3;4;5,0.2881159420289856,0.20531400966183574,0.2054104202453594,0.37082146381261166,0.0
,414,grouped_coverage,,2024-12-31T03:58:03Z,2026-06-09T01:22:04Z,,,,e4,0.9,P2,5.0,60.0,1;2;3;4;5,0.3321014492753622,0.2463768115942029,0.2444695119797454,0.41973338657097925,1.0
,413,grouped_coverage,,2024-12-31T03:41:03Z,2026-06-09T01:23:04Z,,,,e4,0.9,P2,6.0,69.0,1;2;3;4;5,0.3777118644067797,0.29782082324455206,0.2972987790703296,0.4581249497432297,1.0
,414,grouped_coverage,,2024-12-31T03:40:03Z,2026-05-09T00:00:25Z,,,,e4,0.9,P2,7.0,71.0,1;2;3;4;5,0.4136473429951691,0.35507246376811596,0.3254809321393301,0.5018137538510081,1.0
,414,grouped_coverage,,2024-12-31T03:51:03Z,2026-06-09T01:42:04Z,,,,e4,0.9,P2,8.0,70.0,1;2;3;4;5,0.44314009661835757,0.4178743961352657,0.35446618613616865,0.5318140071005463,1.0
,414,grouped_coverage,,2025-01-02T00:56:03Z,2026-06-09T01:45:04Z,,,,e4,0.9,P2,9.0,73.0,1;2;3;4;5,0.48097826086956524,0.5821256038647343,0.38764590123680187,0.5743106205023285,0.0
,413,grouped_coverage,,2024-12-28T20:51:03Z,2026-05-08T23:49:09Z,,,,e4,0.9,P2,10.0,74.0,1;2;3;4;5,0.5178087167070219,0.5278450363196125,0.4218149148634077,0.613802518550636,1.0
,414,grouped_coverage,,2024-12-28T20:41:03Z,2026-06-09T01:46:04Z,,,,e4,0.9,P2,11.0,77.0,1;2;3;4;5,0.5538888888888888,0.6159420289855072,0.46725948146547125,0.6405182963123064,1.0
,414,grouped_coverage,,2024-12-28T20:40:03Z,2026-05-08T23:47:05Z,,,,e4,0.9,P2,12.0,73.0,1;2;3;4;5,0.5872584541062802,0.5990338164251208,0.5091072683808961,0.6654096398316642,1.0
,413,grouped_coverage,,2024-12-28T20:44:03Z,2026-05-08T23:44:06Z,,,,e4,0.9,P2,13.0,73.0,1;2;3;4;5,0.6216464891041162,0.5811138014527845,0.5426902158136561,0.7006027623945765,1.0
,414,grouped_coverage,,2024-12-28T20:38:03Z,2026-06-09T02:05:04Z,,,,e4,0.9,P2,14.0,77.0,1;2;3;4;5,0.6584782608695653,0.6400966183574879,0.5830875468975771,0.7338689748415533,1.0
,414,grouped_coverage,,2024-12-29T03:45:03Z,2026-06-09T01:52:04Z,,,,e4,0.9,P2,15.0,68.0,1;2;3;4;5,0.6919202898550726,0.6618357487922706,0.6152860298749291,0.7685545498352161,1.0
,414,grouped_coverage,,2024-12-29T03:46:03Z,2026-05-03T20:30:07Z,,,,e4,0.9,P2,16.0,63.0,1;2;3;4;5,0.7294323671497585,0.6642512077294686,0.6504443484806501,0.8084203858188665,1.0
,413,grouped_coverage,,2024-12-29T23:45:03Z,2026-05-03T20:41:06Z,,,,e4,0.9,P2,17.0,65.0,1;2;3;4;5,0.7643583535108959,0.6368038740920097,0.6792377993594069,0.8494789076623848,0.0
,414,grouped_coverage,,2024-12-29T23:39:03Z,2026-05-03T20:39:03Z,,,,e4,0.9,P2,18.0,64.0,1;2;3;4;5,0.8084541062801932,0.7922705314009661,0.725192707966124,0.8917155045942627,1.0
,414,grouped_coverage,,2024-12-30T00:40:03Z,2026-05-03T20:54:04Z,,,,e4,0.9,P2,19.0,46.0,1;2;3;4;5,0.8467753623188408,0.7753623188405797,0.771189467935799,0.9222873424743554,1.0
,413,grouped_coverage,,2024-12-30T00:51:03Z,2026-05-03T21:00:05Z,,,,e4,0.9,P2,20.0,42.0,1;2;3;4;5,0.8809564164648911,0.8135593220338984,0.8002019044054612,0.9556064336351627,1.0
,414,grouped_coverage,,2024-12-30T00:50:03Z,2026-05-02T00:24:05Z,,,,e4,0.9,P2,21.0,39.0,1;2;3;4;5,0.915572463768116,0.8357487922705314,0.8408499163893784,0.9750486370149983,0.0
,414,grouped_coverage,,2024-12-30T00:58:03Z,2026-04-29T02:38:03Z,,,,e4,0.9,P2,22.0,30.0,1;2;3;4;5,0.9469275362318841,0.9589371980676329,0.8721655236888473,0.996549665324535,1.0
,413,grouped_coverage,,2024-12-30T01:02:03Z,2026-04-29T03:01:03Z,,,,e4,0.9,P2,23.0,19.0,1;3;4;5,0.9825835351089589,1.0,0.93540688708351,0.9999870039505544,0.0
,414,grouped_coverage,,2024-12-31T04:45:04Z,2026-04-28T03:18:03Z,,,,e4,0.9,P3,0.0,28.0,1;2;3;4;5,0.014835748792270518,0.0,0.00015286376476307426,0.060396741841129344,0.0
,413,grouped_coverage,,2024-12-31T04:34:03Z,2026-04-28T03:25:04Z,,,,e4,0.9,P3,1.0,43.0,1;2;3;4;5,0.06349515738498789,0.01937046004842615,0.017302230341547035,0.11373676089168169,1.0
,413,grouped_coverage,,2024-12-31T04:28:03Z,2026-04-28T03:35:03Z,,,,e4,0.9,P3,2.0,55.0,1;2;3;4;5,0.1281501210653753,0.10653753026634383,0.07633682079700135,0.17999792004435378,1.0
,413,grouped_coverage,,2024-12-31T04:27:03Z,2026-05-09T01:12:07Z,,,,e4,0.9,P3,3.0,66.0,1;2;3;4;5,0.19668280871670699,0.1694915254237288,0.1402862876127044,0.25307932982070963,1.0
,414,grouped_coverage,,2024-12-31T04:24:03Z,2026-05-09T01:11:06Z,,,,e4,0.9,P3,4.0,68.0,1;2;3;4;5,0.26305555555555554,0.2584541062801932,0.2085321190926845,0.3175789920184266,1.0
,413,grouped_coverage,,2025-01-02T04:47:03Z,2026-05-09T01:10:07Z,,,,e4,0.9,P3,5.0,70.0,1;2;3;4;5,0.3248547215496368,0.2784503631961259,0.2695648613935815,0.38014458170569215,1.0
,413,grouped_coverage,,2024-12-30T00:47:03Z,2026-06-09T02:38:04Z,,,,e4,0.9,P3,6.0,81.0,1;2;3;4;5,0.3870096852300243,0.37530266343825663,0.3335509353400874,0.44046843511996114,1.0
,413,grouped_coverage,,2024-12-30T00:45:03Z,2026-06-09T02:41:04Z,,,,e4,0.9,P3,7.0,84.0,1;2;3;4;5,0.45506053268765134,0.4721549636803874,0.4009381502835862,0.5091829150917163,1.0
,413,grouped_coverage,,2024-12-28T21:24:03Z,2026-06-09T02:24:04Z,,,,e4,0.9,P3,8.0,77.0,1;2;3;4;5,0.5279418886198548,0.5254237288135594,0.47011480339932715,0.5857689738403823,1.0
,414,grouped_coverage,,2024-12-28T21:17:03Z,2026-06-09T02:23:04Z,,,,e4,0.9,P3,9.0,76.0,1;2;3;4;5,0.5883816425120773,0.5024154589371981,0.538125912428615,0.6386373725955395,0.0
,413,grouped_coverage,,2024-12-28T21:27:03Z,2026-06-09T02:06:04Z,,,,e4,0.9,P3,10.0,75.0,1;2;3;4;5,0.6515133171912832,0.6803874092009685,0.5981735330228173,0.7048531013597494,1.0
,413,grouped_coverage,,2024-12-28T21:20:03Z,2026-05-02T00:45:03Z,,,,e4,0.9,P3,11.0,72.0,1;2;3;4;5,0.719176755447942,0.6561743341404358,0.6675865798413654,0.7707669310545184,0.0
,413,grouped_coverage,,2024-12-28T21:43:03Z,2026-05-02T00:55:20Z,,,,e4,0.9,P3,12.0,67.0,1;2;3;4;5,0.7887227602905568,0.8280871670702179,0.7359867857233031,0.8414587348578105,1.0
,414,grouped_coverage,,2024-12-29T04:27:03Z,2026-05-03T21:01:05Z,,,,e4,0.9,P3,13.0,67.0,1;2;3;4;5,0.8453562801932366,0.7971014492753623,0.7929821475444181,0.8977304128420551,1.0
,413,grouped_coverage,,2024-12-29T04:29:03Z,2026-05-03T21:03:07Z,,,,e4,0.9,P3,14.0,61.0,1;2;3;4;5,0.8920980629539952,0.87409200968523,0.841317397763316,0.9426202880179,1.0
,413,grouped_coverage,,2024-12-29T04:44:02Z,2026-05-03T21:21:03Z,,,,e4,0.9,P3,15.0,56.0,1;2;3;4;5,0.9335593220338984,0.8934624697336562,0.8809955830022125,0.9807976282019345,1.0
,413,grouped_coverage,,2024-12-30T01:22:03Z,2026-05-03T21:31:04Z,,,,e4,0.9,P3,16.0,41.0,1;2;3;4;5,0.9702627118644066,0.9467312348668281,0.9146422249692523,0.9996163292501299,1.0
,413,grouped_coverage,,2024-12-30T01:28:03Z,2026-05-03T21:34:04Z,,,,e4,0.9,P3,17.0,27.0,1;2;3;4;5,0.9929358353510895,0.9830508474576272,0.943318315783946,1.0,1.0
,805,grouped_coverage,,2024-12-30T01:25:03Z,2025-01-07T03:49:03Z,,,,e4,0.9,P4,0.0,6.0,1,0.0004999999999999449,0.0,0.0,0.03282026477199754,1.0
,805,grouped_coverage,,2025-01-07T03:50:03Z,2025-01-16T03:18:04Z,,,,e4,0.9,P4,1.0,7.0,1,0.0004999999999999449,0.0,0.0,0.05226052270133894,1.0
,804,grouped_coverage,,2025-01-16T03:19:03Z,2025-01-20T02:36:04Z,,,,e4,0.9,P4,2.0,6.0,1,0.0004999999999999449,0.0,0.0,0.0482812851261787,1.0
,805,grouped_coverage,,2025-01-20T02:37:03Z,2025-01-26T05:19:03Z,,,,e4,0.9,P4,3.0,6.0,1,0.0004999999999999449,0.0,0.0,0.026764688146776364,1.0
,805,grouped_coverage,,2025-01-26T05:20:03Z,2025-04-27T01:04:05Z,,,,e4,0.9,P4,4.0,7.0,1;2,0.0004999999999999449,0.0,0.0,0.03089661422043891,1.0
,804,grouped_coverage,,2025-04-27T01:05:06Z,2025-10-04T18:53:04Z,,,,e4,0.9,P4,5.0,5.0,2,0.0004999999999999449,0.0,0.0,0.03301558331094353,1.0
,805,grouped_coverage,,2025-10-04T18:54:03Z,2025-10-15T06:12:04Z,,,,e4,0.9,P4,6.0,5.0,2,0.0004999999999999449,0.0,0.0,0.0023028237821879492,1.0
,804,grouped_coverage,,2025-10-15T06:13:04Z,2025-11-08T03:30:09Z,,,,e4,0.9,P4,7.0,8.0,2,0.0004999999999999449,0.0,0.0,0.014330473158862354,1.0
,805,grouped_coverage,,2025-11-08T03:31:05Z,2025-11-13T05:23:06Z,,,,e4,0.9,P4,8.0,7.0,2;3,0.0004999999999999449,0.0,0.0,0.008598246016897536,1.0
,805,grouped_coverage,,2025-11-13T05:24:06Z,2025-12-04T03:29:09Z,,,,e4,0.9,P4,9.0,8.0,3,0.0004999999999999449,0.0,0.0,0.010970266315531217,1.0
,804,grouped_coverage,,2025-12-04T03:30:12Z,2025-12-20T03:57:22Z,,,,e4,0.9,P4,10.0,7.0,3,0.0004999999999999449,0.0,0.0,0.004390793074603261,1.0
,805,grouped_coverage,,2025-12-20T03:58:10Z,2026-01-05T00:07:08Z,,,,e4,0.9,P4,11.0,5.0,3,0.0004999999999999449,0.0,0.0,0.005345344697633807,1.0
,805,grouped_coverage,,2026-01-05T00:08:08Z,2026-01-05T13:32:07Z,,,,e4,0.9,P4,12.0,1.0,3,0.0004999999999999449,0.0,0.0,0.016784883720930233,1.0
,804,grouped_coverage,,2026-01-05T13:33:08Z,2026-01-10T06:32:28Z,,,,e4,0.9,P4,13.0,6.0,3;4,0.0004999999999999449,0.0,0.0,0.010889390012476912,1.0
,805,grouped_coverage,,2026-01-10T06:33:13Z,2026-01-30T03:43:17Z,,,,e4,0.9,P4,14.0,8.0,4,0.0004999999999999449,0.0,0.0,0.006532189344194114,1.0
,804,grouped_coverage,,2026-01-30T03:44:13Z,2026-02-20T02:44:20Z,,,,e4,0.9,P4,15.0,7.0,4,0.0004999999999999449,0.0,0.0,0.0037521137491269793,1.0
,805,grouped_coverage,,2026-02-20T02:45:21Z,2026-02-24T04:22:19Z,,,,e4,0.9,P4,16.0,6.0,4,0.0004999999999999449,0.0,0.0,0.004322524883697693,1.0
,805,grouped_coverage,,2026-02-24T04:23:17Z,2026-03-07T23:26:23Z,,,,e4,0.9,P4,17.0,5.0,4;5,0.0004999999999999449,0.0,0.0,0.0038753542214780153,1.0
,804,grouped_coverage,,2026-03-07T23:27:24Z,2026-04-04T02:26:38Z,,,,e4,0.9,P4,18.0,6.0,5,0.0004999999999999449,0.0,0.0,0.0018303680999745473,1.0
,805,grouped_coverage,,2024-12-30T01:22:03Z,2026-06-09T03:47:03Z,,,,e4,0.9,P4,19.0,51.0,1;2;3;4;5,0.0009409937888198256,0.0,5.971008546912034e-05,0.009189822837302913,0.0
,805,grouped_coverage,,2024-12-30T01:18:03Z,2026-06-09T03:30:05Z,,,,e4,0.9,P4,20.0,96.0,1;2;3;4;5,0.008039130434782604,0.004968944099378882,0.001759164030954373,0.03328657585599795,1.0
,804,grouped_coverage,,2024-12-30T01:13:03Z,2026-06-09T03:27:04Z,,,,e4,0.9,P4,21.0,89.0,1;2;3;4;5,0.05386318407960199,0.05223880597014925,0.023716122883327223,0.09084630116546658,1.0
,805,grouped_coverage,,2024-12-30T01:10:03Z,2026-06-09T03:19:04Z,,,,e4,0.9,P4,22.0,89.0,1;2;3;4;5,0.1477944099378882,0.1267080745341615,0.10967033035080717,0.18591848952496923,1.0
,804,grouped_coverage,,2024-12-30T00:52:03Z,2026-06-09T03:07:05Z,,,,e4,0.9,P4,23.0,94.0,1;2;3;4;5,0.33093470149253734,0.2873134328358209,0.28814016770454526,0.37372923528052937,0.0
,805,grouped_coverage,,2024-12-30T00:51:03Z,2026-06-09T02:44:09Z,,,,e4,0.9,P4,24.0,84.0,1;2;3;4;5,0.4897919254658385,0.3093167701863354,0.4552567223936419,0.524327128538035,0.0
,805,grouped_coverage,,2024-12-28T21:48:03Z,2026-05-02T01:11:07Z,,,,e4,0.9,P4,25.0,88.0,1;2;3;4;5,0.6663434782608696,0.6993788819875777,0.6244755566509991,0.7082113998707402,1.0
,804,grouped_coverage,,2024-12-28T21:47:03Z,2026-05-01T04:10:04Z,,,,e4,0.9,P4,26.0,87.0,1;2;3;4;5,0.8606225124378108,0.9104477611940298,0.8141531772541243,0.9070572454716472,0.0
,805,grouped_coverage,,2024-12-29T04:56:03Z,2026-05-01T04:12:06Z,,,,e4,0.9,P4,27.0,95.0,1;2;3;4;5,0.9663807453416149,0.9627329192546584,0.925893381586189,0.9924899173207795,1.0
,804,grouped_coverage,,2024-12-28T22:16:03Z,2026-05-03T21:57:03Z,,,,e4,0.9,P4,28.0,106.0,1;2;3;4;5,0.9952046019900498,0.986318407960199,0.9664249417735971,0.9991772976668765,1.0
,805,grouped_coverage,,2024-12-28T22:21:03Z,2026-05-03T21:55:04Z,,,,e4,0.9,P4,29.0,20.0,1;2;4;5,0.9994608695652173,1.0,0.9738250913581684,1.0,1.0
,805,grouped_coverage,,2025-01-02T07:20:03Z,2025-01-12T22:28:03Z,,,,e4,0.9,P4,30.0,7.0,1,0.9994999999999998,1.0,0.9764168882261947,1.0,1.0
,804,grouped_coverage,,2025-01-12T22:29:03Z,2025-01-18T04:33:03Z,,,,e4,0.9,P4,31.0,6.0,1,0.9994999999999999,1.0,0.9674379289126057,1.0,1.0
,805,grouped_coverage,,2025-01-18T04:34:04Z,2025-01-28T03:39:04Z,,,,e4,0.9,P4,32.0,7.0,1,0.9994999999999998,1.0,0.9468701763445132,1.0,1.0
,805,grouped_coverage,,2025-01-28T03:39:04Z,2025-04-27T06:14:05Z,,,,e4,0.9,P4,33.0,5.0,1;2,0.9994999999999998,1.0,0.9862207815548538,1.0,1.0
,804,grouped_coverage,,2025-04-27T06:15:06Z,2025-06-12T05:00:06Z,,,,e4,0.9,P4,34.0,5.0,2,0.9994999999999999,1.0,0.9972084378078343,1.0,1.0
,805,grouped_coverage,,2025-06-12T05:01:07Z,2025-10-23T03:04:06Z,,,,e4,0.9,P4,35.0,5.0,2,0.9994999999999998,1.0,0.991716572936232,1.0,1.0
,804,grouped_coverage,,2025-10-23T03:05:17Z,2025-11-09T05:33:07Z,,,,e4,0.9,P4,36.0,7.0,2;3,0.9994999999999999,1.0,0.9800002897722528,1.0,1.0
,805,grouped_coverage,,2025-11-09T05:34:07Z,2025-11-24T01:46:05Z,,,,e4,0.9,P4,37.0,7.0,3,0.9994999999999998,1.0,0.9899315778192173,1.0,1.0
,805,grouped_coverage,,2025-11-24T01:47:04Z,2025-12-19T05:51:08Z,,,,e4,0.9,P4,38.0,7.0,3,0.9994999999999998,1.0,0.990509497327748,1.0,1.0
,804,grouped_coverage,,2025-12-19T05:52:08Z,2026-01-11T03:35:32Z,,,,e4,0.9,P4,39.0,7.0,3;4,0.9994999999999999,1.0,0.9939560799697469,1.0,1.0
,805,grouped_coverage,,2026-01-11T03:36:12Z,2026-01-28T03:43:12Z,,,,e4,0.9,P4,40.0,8.0,4,0.9994999999999998,1.0,0.9971790424774236,1.0,1.0
,805,grouped_coverage,,2026-01-28T03:43:14Z,2026-02-02T03:18:12Z,,,,e4,0.9,P4,41.0,6.0,4,0.9994999999999998,1.0,0.9957050076987828,1.0,1.0
,804,grouped_coverage,,2026-02-02T03:19:12Z,2026-02-22T23:17:19Z,,,,e4,0.9,P4,42.0,7.0,4,0.9994999999999999,1.0,0.9968476131721752,1.0,1.0
,805,grouped_coverage,,2026-02-22T23:18:18Z,2026-02-26T05:55:23Z,,,,e4,0.9,P4,43.0,5.0,4,0.9994999999999998,1.0,0.995293178561617,1.0,1.0
,804,grouped_coverage,,2026-02-26T05:56:21Z,2026-03-09T04:03:15Z,,,,e4,0.9,P4,44.0,6.0,4;5,0.9994999999999999,1.0,0.9983112372179431,1.0,1.0
,805,grouped_coverage,,2026-03-09T04:04:17Z,2026-03-14T03:31:25Z,,,,e4,0.9,P4,45.0,6.0,5,0.9994999999999998,1.0,0.9985402990966774,1.0,1.0
,805,grouped_coverage,,2026-03-14T03:31:28Z,2026-03-17T02:21:32Z,,,,e4,0.9,P4,46.0,6.0,5,0.9994999999999998,1.0,0.99820564247874,1.0,1.0
,804,grouped_coverage,,2026-03-17T02:22:35Z,2026-03-31T03:34:41Z,,,,e4,0.9,P4,47.0,6.0,5,0.9994999999999999,1.0,0.9984659671614786,1.0,1.0
,805,grouped_coverage,,2026-03-31T03:35:37Z,2026-04-05T23:27:45Z,,,,e4,0.9,P4,48.0,6.0,5,0.9994999999999998,1.0,0.9984958285484139,1.0,1.0
,804,grouped_coverage,,2026-04-05T23:28:46Z,2026-05-04T00:56:03Z,,,,e4,0.9,P4,49.0,9.0,5,0.9994999999999999,1.0,0.9978745246281662,1.0,1.0
,452,grouped_coverage,,2025-04-13T19:57:05Z,2025-04-19T02:13:05Z,,,,e4,0.9,OT,0.0,3.0,2,0.0004999999999999449,0.0,0.0,0.06588017429193893,1.0
,452,grouped_coverage,,2025-04-19T02:14:06Z,2025-10-24T04:35:08Z,,,,e4,0.9,OT,1.0,3.0,2,0.0004999999999999449,0.0,0.0,0.06588017429193893,1.0
,452,grouped_coverage,,2025-01-13T03:50:04Z,2026-03-26T04:26:27Z,,,,e4,0.9,OT,2.0,10.0,1;2;3;5,0.04349336283185838,0.05309734513274336,0.03202918389737117,0.09932048919506953,1.0
,452,grouped_coverage,,2025-01-13T03:39:03Z,2026-03-31T04:36:14Z,,,,e4,0.9,OT,3.0,14.0,1;2;3;5,0.9064203539823008,0.9048672566371682,0.8745183659513318,0.9199100450190526,1.0
,452,grouped_coverage,,2025-11-25T06:05:08Z,2026-03-15T04:08:27Z,,,,e4,0.9,OT,4.0,4.0,3;5,0.9994999999999998,1.0,0.9793384211595941,1.0,1.0
,451,grouped_coverage,,2026-03-15T04:09:28Z,2026-03-31T06:44:45Z,,,,e4,0.9,OT,5.0,3.0,5,0.9994999999999998,1.0,0.9901059322033898,1.0,1.0
,1332,grouped_coverage,,2024-12-30T01:25:03Z,2025-01-11T04:52:03Z,,,,e4,0.9,ALL,0.0,9.0,1,0.0004999999999999449,0.0,0.0,0.039380669840730624,1.0
,1332,grouped_coverage,,2025-01-11T04:53:03Z,2025-01-22T03:26:03Z,,,,e4,0.9,ALL,1.0,11.0,1,0.0004999999999999449,0.0,0.0,0.05108964375060591,1.0
,1332,grouped_coverage,,2025-01-22T03:27:03Z,2025-04-13T22:30:06Z,,,,e4,0.9,ALL,2.0,10.0,1;2,0.0004999999999999449,0.0,0.0,0.03160743701635414,1.0
,1332,grouped_coverage,,2025-04-13T22:31:05Z,2025-05-14T03:23:07Z,,,,e4,0.9,ALL,3.0,8.0,2,0.0004999999999999449,0.0,0.0,0.05279947377350008,1.0
,1331,grouped_coverage,,2025-05-14T03:24:06Z,2025-10-18T03:22:05Z,,,,e4,0.9,ALL,4.0,9.0,2,0.0004999999999999449,0.0,0.0,0.0022871990273865294,1.0
