tick_index,game,timestamp,regime,y,stacker,pair_leakfree,uniform,raw_model,real_game_seq,ticker_date_known,covers_ticker_date,cluster_id,loss_baseline,loss_candidate,loss_differential
2834,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:44:03Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL011840PITPHI#1,0.155481953344,0.155481953344,0.0
6616,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:44:03Z,early_1_3,0.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL021235PITPHI#1,0.366857953344,0.366857953344,0.0
49327,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:44:03Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,True,KXMLBGAME-26JUN301840PITPHI#1,0.155481953344,0.155481953344,0.0
49561,KXMLBGAME-26JUN301840TEXCLE,2026-06-30T22:44:03Z,early_1_3,0.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,True,KXMLBGAME-26JUN301840TEXCLE#1,0.311158689856,0.311158689856,0.0
5,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:44:33Z,early_1_3,1.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,False,KXMLBGAME-26JUL011310TEXCLE#1,0.19552668985600002,0.19552668985600002,0.0
2835,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:44:33Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL011840PITPHI#1,0.155481953344,0.155481953344,0.0
6617,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:44:33Z,early_1_3,0.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL021235PITPHI#1,0.366857953344,0.366857953344,0.0
49562,KXMLBGAME-26JUN301840TEXCLE,2026-06-30T22:44:33Z,early_1_3,0.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,True,KXMLBGAME-26JUN301840TEXCLE#1,0.311158689856,0.311158689856,0.0
6,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:44:48Z,early_1_3,1.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,False,KXMLBGAME-26JUL011310TEXCLE#1,0.19552668985600002,0.19552668985600002,0.0
2836,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:44:48Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL011840PITPHI#1,0.155481953344,0.155481953344,0.0
6618,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:44:48Z,early_1_3,0.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL021235PITPHI#1,0.366857953344,0.366857953344,0.0
49563,KXMLBGAME-26JUN301840TEXCLE,2026-06-30T22:44:48Z,early_1_3,0.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,True,KXMLBGAME-26JUN301840TEXCLE#1,0.311158689856,0.311158689856,0.0
7,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:45:04Z,early_1_3,1.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,False,KXMLBGAME-26JUL011310TEXCLE#1,0.19552668985600002,0.19552668985600002,0.0
2837,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:45:04Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL011840PITPHI#1,0.155481953344,0.155481953344,0.0
6619,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:45:04Z,early_1_3,0.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL021235PITPHI#1,0.366857953344,0.366857953344,0.0
49328,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:45:04Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,True,KXMLBGAME-26JUN301840PITPHI#1,0.155481953344,0.155481953344,0.0
8,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:45:34Z,early_1_3,1.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,False,KXMLBGAME-26JUL011310TEXCLE#1,0.19552668985600002,0.19552668985600002,0.0
2838,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:45:34Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL011840PITPHI#1,0.155481953344,0.155481953344,0.0
6620,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:45:34Z,early_1_3,0.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL021235PITPHI#1,0.366857953344,0.366857953344,0.0
49329,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:45:34Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,True,KXMLBGAME-26JUN301840PITPHI#1,0.155481953344,0.155481953344,0.0
49564,KXMLBGAME-26JUN301840TEXCLE,2026-06-30T22:45:34Z,early_1_3,0.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,True,KXMLBGAME-26JUN301840TEXCLE#1,0.311158689856,0.311158689856,0.0
9,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:46:07Z,early_1_3,1.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,False,KXMLBGAME-26JUL011310TEXCLE#1,0.19552668985600002,0.19552668985600002,0.0
2839,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:46:07Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL011840PITPHI#1,0.155481953344,0.155481953344,0.0
6621,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:46:07Z,early_1_3,0.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL021235PITPHI#1,0.366857953344,0.366857953344,0.0
49330,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:46:07Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,True,KXMLBGAME-26JUN301840PITPHI#1,0.155481953344,0.155481953344,0.0
10,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:46:37Z,early_1_3,1.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,False,KXMLBGAME-26JUL011310TEXCLE#1,0.19552668985600002,0.19552668985600002,0.0
2840,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:46:37Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL011840PITPHI#1,0.155481953344,0.155481953344,0.0
6622,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:46:37Z,early_1_3,0.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL021235PITPHI#1,0.366857953344,0.366857953344,0.0
49331,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:46:37Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,True,KXMLBGAME-26JUN301840PITPHI#1,0.155481953344,0.155481953344,0.0
49565,KXMLBGAME-26JUN301840TEXCLE,2026-06-30T22:46:37Z,early_1_3,0.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,True,KXMLBGAME-26JUN301840TEXCLE#1,0.311158689856,0.311158689856,0.0
11,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:47:08Z,early_1_3,1.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,False,KXMLBGAME-26JUL011310TEXCLE#1,0.19552668985600002,0.19552668985600002,0.0
2841,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:47:08Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL011840PITPHI#1,0.155481953344,0.155481953344,0.0
6623,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:47:08Z,early_1_3,0.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL021235PITPHI#1,0.366857953344,0.366857953344,0.0
49332,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:47:08Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,True,KXMLBGAME-26JUN301840PITPHI#1,0.155481953344,0.155481953344,0.0
12,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:47:38Z,early_1_3,1.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,False,KXMLBGAME-26JUL011310TEXCLE#1,0.19552668985600002,0.19552668985600002,0.0
2842,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:47:38Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL011840PITPHI#1,0.155481953344,0.155481953344,0.0
6624,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:47:38Z,early_1_3,0.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL021235PITPHI#1,0.366857953344,0.366857953344,0.0
49333,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:47:38Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,True,KXMLBGAME-26JUN301840PITPHI#1,0.155481953344,0.155481953344,0.0
49566,KXMLBGAME-26JUN301840TEXCLE,2026-06-30T22:47:38Z,early_1_3,0.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,True,KXMLBGAME-26JUN301840TEXCLE#1,0.311158689856,0.311158689856,0.0
13,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:48:08Z,early_1_3,1.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,False,KXMLBGAME-26JUL011310TEXCLE#1,0.19552668985600002,0.19552668985600002,0.0
2843,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:48:08Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL011840PITPHI#1,0.155481953344,0.155481953344,0.0
6625,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:48:08Z,early_1_3,0.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL021235PITPHI#1,0.366857953344,0.366857953344,0.0
49334,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:48:08Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,True,KXMLBGAME-26JUN301840PITPHI#1,0.155481953344,0.155481953344,0.0
49567,KXMLBGAME-26JUN301840TEXCLE,2026-06-30T22:48:08Z,early_1_3,0.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,True,KXMLBGAME-26JUN301840TEXCLE#1,0.311158689856,0.311158689856,0.0
14,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:48:38Z,early_1_3,1.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,False,KXMLBGAME-26JUL011310TEXCLE#1,0.19552668985600002,0.19552668985600002,0.0
2844,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:48:38Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL011840PITPHI#1,0.155481953344,0.155481953344,0.0
6626,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:48:38Z,early_1_3,0.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL021235PITPHI#1,0.366857953344,0.366857953344,0.0
49335,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:48:38Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,True,KXMLBGAME-26JUN301840PITPHI#1,0.155481953344,0.155481953344,0.0
49568,KXMLBGAME-26JUN301840TEXCLE,2026-06-30T22:48:38Z,early_1_3,0.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,True,KXMLBGAME-26JUN301840TEXCLE#1,0.311158689856,0.311158689856,0.0
15,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:49:08Z,early_1_3,1.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,False,KXMLBGAME-26JUL011310TEXCLE#1,0.19552668985600002,0.19552668985600002,0.0
2845,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:49:08Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL011840PITPHI#1,0.155481953344,0.155481953344,0.0
6627,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:49:08Z,early_1_3,0.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL021235PITPHI#1,0.366857953344,0.366857953344,0.0
49336,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:49:08Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,True,KXMLBGAME-26JUN301840PITPHI#1,0.155481953344,0.155481953344,0.0
49569,KXMLBGAME-26JUN301840TEXCLE,2026-06-30T22:49:08Z,early_1_3,0.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,True,KXMLBGAME-26JUN301840TEXCLE#1,0.311158689856,0.311158689856,0.0
16,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:49:38Z,early_1_3,1.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,False,KXMLBGAME-26JUL011310TEXCLE#1,0.19552668985600002,0.19552668985600002,0.0
2846,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:49:38Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL011840PITPHI#1,0.155481953344,0.155481953344,0.0
6628,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:49:38Z,early_1_3,0.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL021235PITPHI#1,0.366857953344,0.366857953344,0.0
49337,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:49:38Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,True,KXMLBGAME-26JUN301840PITPHI#1,0.155481953344,0.155481953344,0.0
49570,KXMLBGAME-26JUN301840TEXCLE,2026-06-30T22:49:38Z,early_1_3,0.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,True,KXMLBGAME-26JUN301840TEXCLE#1,0.311158689856,0.311158689856,0.0
17,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:49:57Z,early_1_3,1.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,False,KXMLBGAME-26JUL011310TEXCLE#1,0.19552668985600002,0.19552668985600002,0.0
2847,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:49:57Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL011840PITPHI#1,0.155481953344,0.155481953344,0.0
6629,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:49:57Z,early_1_3,0.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL021235PITPHI#1,0.366857953344,0.366857953344,0.0
49338,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:49:57Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,True,KXMLBGAME-26JUN301840PITPHI#1,0.155481953344,0.155481953344,0.0
49571,KXMLBGAME-26JUN301840TEXCLE,2026-06-30T22:49:57Z,early_1_3,0.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,True,KXMLBGAME-26JUN301840TEXCLE#1,0.311158689856,0.311158689856,0.0
18,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:50:09Z,early_1_3,1.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,False,KXMLBGAME-26JUL011310TEXCLE#1,0.19552668985600002,0.19552668985600002,0.0
2848,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:50:09Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL011840PITPHI#1,0.155481953344,0.155481953344,0.0
6630,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:50:09Z,early_1_3,0.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL021235PITPHI#1,0.366857953344,0.366857953344,0.0
49339,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:50:09Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,True,KXMLBGAME-26JUN301840PITPHI#1,0.155481953344,0.155481953344,0.0
49572,KXMLBGAME-26JUN301840TEXCLE,2026-06-30T22:50:09Z,early_1_3,0.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,True,KXMLBGAME-26JUN301840TEXCLE#1,0.311158689856,0.311158689856,0.0
19,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:50:39Z,early_1_3,1.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,False,KXMLBGAME-26JUL011310TEXCLE#1,0.19552668985600002,0.19552668985600002,0.0
2849,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:50:39Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL011840PITPHI#1,0.155481953344,0.155481953344,0.0
6631,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:50:39Z,early_1_3,0.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL021235PITPHI#1,0.366857953344,0.366857953344,0.0
49340,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:50:39Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,True,KXMLBGAME-26JUN301840PITPHI#1,0.155481953344,0.155481953344,0.0
49573,KXMLBGAME-26JUN301840TEXCLE,2026-06-30T22:50:39Z,early_1_3,0.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,True,KXMLBGAME-26JUN301840TEXCLE#1,0.311158689856,0.311158689856,0.0
20,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:51:10Z,early_1_3,1.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,False,KXMLBGAME-26JUL011310TEXCLE#1,0.19552668985600002,0.19552668985600002,0.0
2850,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:51:10Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL011840PITPHI#1,0.155481953344,0.155481953344,0.0
6632,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:51:10Z,early_1_3,0.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL021235PITPHI#1,0.366857953344,0.366857953344,0.0
49341,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:51:10Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,True,KXMLBGAME-26JUN301840PITPHI#1,0.155481953344,0.155481953344,0.0
49574,KXMLBGAME-26JUN301840TEXCLE,2026-06-30T22:51:10Z,early_1_3,0.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,True,KXMLBGAME-26JUN301840TEXCLE#1,0.311158689856,0.311158689856,0.0
21,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:51:40Z,early_1_3,1.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,False,KXMLBGAME-26JUL011310TEXCLE#1,0.19552668985600002,0.19552668985600002,0.0
2851,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:51:40Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL011840PITPHI#1,0.155481953344,0.155481953344,0.0
6633,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:51:40Z,early_1_3,0.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL021235PITPHI#1,0.366857953344,0.366857953344,0.0
49342,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:51:40Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,True,KXMLBGAME-26JUN301840PITPHI#1,0.155481953344,0.155481953344,0.0
22,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:52:29Z,early_1_3,1.0,0.557816,0.557816,0.7052106666666665,0.557816,1,True,False,KXMLBGAME-26JUL011310TEXCLE#1,0.19552668985600002,0.19552668985600002,0.0
2852,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:52:29Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL011840PITPHI#1,0.155481953344,0.155481953344,0.0
6634,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:52:29Z,early_1_3,0.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL021235PITPHI#1,0.366857953344,0.366857953344,0.0
49343,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:52:29Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,True,KXMLBGAME-26JUN301840PITPHI#1,0.155481953344,0.155481953344,0.0
49575,KXMLBGAME-26JUN301840TEXCLE,2026-06-30T22:52:29Z,early_1_3,0.0,0.6649999999999793,0.6649999999999793,0.7674850939901557,0.5873728083930763,1,True,True,KXMLBGAME-26JUN301840TEXCLE#1,0.44222499999997245,0.44222499999997245,0.0
23,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:53:23Z,early_1_3,1.0,0.6649999999999793,0.6649999999999793,0.7674850939901557,0.5873728083930763,1,True,False,KXMLBGAME-26JUL011310TEXCLE#1,0.11222500000001388,0.11222500000001388,0.0
2853,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:53:23Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL011840PITPHI#1,0.155481953344,0.155481953344,0.0
6635,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:53:23Z,early_1_3,0.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL021235PITPHI#1,0.366857953344,0.366857953344,0.0
49344,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:53:23Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,True,KXMLBGAME-26JUN301840PITPHI#1,0.155481953344,0.155481953344,0.0
49576,KXMLBGAME-26JUN301840TEXCLE,2026-06-30T22:53:23Z,early_1_3,0.0,0.6754885145804497,0.6754885145804497,0.7701072226352734,0.5873728083930763,1,True,True,KXMLBGAME-26JUN301840TEXCLE#1,0.4562847333301024,0.4562847333301024,0.0
24,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:54:07Z,early_1_3,1.0,0.6649999999999793,0.6649999999999793,0.7674850939901557,0.5873728083930763,1,True,False,KXMLBGAME-26JUL011310TEXCLE#1,0.11222500000001388,0.11222500000001388,0.0
2854,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:54:07Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL011840PITPHI#1,0.155481953344,0.155481953344,0.0
6636,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:54:07Z,early_1_3,0.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL021235PITPHI#1,0.366857953344,0.366857953344,0.0
49345,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:54:07Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,True,KXMLBGAME-26JUN301840PITPHI#1,0.155481953344,0.155481953344,0.0
49577,KXMLBGAME-26JUN301840TEXCLE,2026-06-30T22:54:07Z,early_1_3,0.0,0.6754885145804497,0.6754885145804497,0.7701072226352734,0.5873728083930763,1,True,True,KXMLBGAME-26JUN301840TEXCLE#1,0.4562847333301024,0.4562847333301024,0.0
25,KXMLBGAME-26JUL011310TEXCLE,2026-06-30T22:54:39Z,early_1_3,1.0,0.6649999999999793,0.6649999999999793,0.7674850939901557,0.5873728083930763,1,True,False,KXMLBGAME-26JUL011310TEXCLE#1,0.11222500000001388,0.11222500000001388,0.0
2855,KXMLBGAME-26JUL011840PITPHI,2026-06-30T22:54:39Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL011840PITPHI#1,0.155481953344,0.155481953344,0.0
6637,KXMLBGAME-26JUL021235PITPHI,2026-06-30T22:54:39Z,early_1_3,0.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,False,KXMLBGAME-26JUL021235PITPHI#1,0.366857953344,0.366857953344,0.0
49346,KXMLBGAME-26JUN301840PITPHI,2026-06-30T22:54:39Z,early_1_3,1.0,0.605688,0.605688,0.7371253333333333,0.605688,1,True,True,KXMLBGAME-26JUN301840PITPHI#1,0.155481953344,0.155481953344,0.0
